community,tf_idf_term1,tf_idf_term2,tf_idf_term3,discipline,n_discipline,share_discipline,author_most_used,title_most_used_ref,bib_most_used_ref,title_most_cited_UBI,bib_most_cited_UBI,title_most_cited_global,bib_most_cited_global,id_most_used_ref,n_most_used_ref,share_most_used_ref,id_most_cited_UBI,n_most_cited_UBI,share_most_cited_UBI,id_most_cited_global,n_most_cited_global,share_most_cited_global
1,social,welfare state,real freedom capitalism,Economics,749,0.8331479421579533,Philippe Van Parijs,Real Freedom for All: What (If Anything) can Justify Capitalism?,Philippe Van Parijs (1996),Real Freedom for All: What (If Anything) can Justify Capitalism?,Philippe Van Parijs (1996),"The General Theory of Employment, Interest and Money, <i>by John Maynard Keynes</i>",John Maynard Keynes (1936),https://openalex.org/W2325247757,110,0.030691964285714284,https://openalex.org/W2325247757,147,0.03664007976071785,https://openalex.org/W2013860961,3492,0.0927514675024569
1,welfare,real freedom,welfare state perspective,Political science,654,0.7274749721913237,Karl Widerquist,Basic Income: A Simple and Powerful Idea for the Twenty-First Century,Philippe Van Parijs (2004),Basic Income: A Simple and Powerful Idea for the Twenty-First Century,Philippe Van Parijs (2004),Capitalism and Freedom,Milton Friedman (1962),https://openalex.org/W2006784025,65,0.018136160714285716,https://openalex.org/W2006784025,131,0.03265204386839481,https://openalex.org/W1559924327,3184,0.08457063932640974
1,work,right work,conditional cash transfer,Sociology,426,0.4738598442714127,Jürgen De Wispelaere,Arguing for Basic Income: Ethical Foundations for a Radical Reform,Philippe Van Parijs (1992),The Case for a Participation Income,Anthony B. Atkinson (1996),What Is the Point of Equality?,Elizabeth Anderson (1999),https://openalex.org/W2168139370,63,0.017578125,https://openalex.org/W1980797821,94,0.023429710867397806,https://openalex.org/W2061596374,2372,0.06300300140773991
1,freedom,job guarantee,justice van parijs,Computer science,251,0.27919911012235815,Yannick Vanderborght,The Case for a Participation Income,Anthony B. Atkinson (1996),Arguing for Basic Income: Ethical Foundations for a Radical Reform,Philippe Van Parijs (1992),On the Currency of Egalitarian Justice,G. A. Cohen (1989),https://openalex.org/W1980797821,51,0.014229910714285714,https://openalex.org/W2168139370,91,0.022681954137587237,https://openalex.org/W1970380565,2232,0.05928444314590029
1,justice,distributive justice,justice individual ethic,Philosophy,208,0.23136818687430477,Stuart White,Democratizing Citizenship: Some Advantages of a Basic Income,Carole Pateman (2004),Democratizing Citizenship: Some Advantages of a Basic Income,Carole Pateman (2004),Trust and Antitrust,Annette C. Baier (1986),https://openalex.org/W2150200080,48,0.013392857142857142,https://openalex.org/W2150200080,63,0.015702891326021935,https://openalex.org/W2058583438,1908,0.05067863688278573
1,state,full employment,efficiency argument guaranteed,Engineering,172,0.19132369299221358,Guy Standing,Basic Income,Philippe Van Parijs et Yannick Vanderborght (2017),Basic income. An anthology of contemporary research.,Yannick Vanderborght (2013),From Servitude to Service Work: Historical Continuities in the Racial Division of Paid Reproductive Labor,Evelyn Nakano Glenn (1992),https://openalex.org/W4249308963,46,0.012834821428571428,https://openalex.org/W1562268590,57,0.014207377866400797,https://openalex.org/W2011978323,1039,0.02759701452893835
1,policy,social policy,australian welfare state,Mathematics,158,0.1757508342602892,Lindsay Stirton,"Independence, Propertylessness, and Basic Income",Karl Widerquist (2013),"Independence, Propertylessness, and Basic Income",Karl Widerquist (2013),"AI4People—An Ethical Framework for a Good AI Society: Opportunities, Risks, Principles, and Recommendations",Luciano Floridi et al. (2018),https://openalex.org/W2484862404,41,0.011439732142857142,https://openalex.org/W2484862404,55,0.013708873379860419,https://openalex.org/W2902634493,1014,0.026932986267895562
1,guarantee,van parijs,money gender analysis,Business,138,0.15350389321468297,Simon Birnbaum,"Liberal Equality, Exploitation, and the Case for an Unconditional Basic Income",Stuart White (1997),Why Surfers Should Be Fed: The Liberal Case for an Unconditional Basic Income,Philippe Van Parijs (2017),The Theory of Wages.,G. F. Shove et John Hicks (1933),https://openalex.org/W2017475875,41,0.011439732142857142,https://openalex.org/W1921013935,50,0.012462612163509471,https://openalex.org/W2798213597,653,0.017344418178437675
1,right,technological unemployment,full employment social,Psychology,89,0.09899888765294772,Anthony B. Atkinson,A capitalist road to communism,Robert J. van der Veen et Philippe Van Parijs (1986),A capitalist road to communism,Robert J. van der Veen et Philippe Van Parijs (1986),The Decline of the Male Breadwinner Model: Implications for Work and Care,Jane Lewis (2001),https://openalex.org/W2112303931,36,0.010044642857142858,https://openalex.org/W2112303931,48,0.011964107676969093,https://openalex.org/W1968337168,630,0.016733512178278308
1,case,social justice,gender justice cost,Biology,80,0.08898776418242492,Carole Pateman,Beyond the new paternalism: basic security as equality,,"Liberal Equality, Exploitation, and the Case for an Unconditional Basic Income",Stuart White (1997),The Myth of Ownership,Liam Murphy et Thomas Nagel (2002),https://openalex.org/W77078688,35,0.009765625,https://openalex.org/W2017475875,46,0.011465603190428714,https://openalex.org/W2489309746,616,0.016361656352094345
