,id_most_used_ref,n_most_used_ref,share_most_used_ref,author_most_used,id_most_cited_UBI,n_most_cited_UBI,share_most_cited_UBI,id_most_cited_global,n_most_cited_global,share_most_cited_global,community,title_most_used_ref,bib_most_used_ref,title_most_cited_global,bib_most_cited_global,title_most_cited_UBI,bib_most_cited_UBI
0,https://openalex.org/W4249308963,12,0.022813688212927757,Philippe Van Parijs,https://openalex.org/W2530948716,21,0.04751131221719457,https://openalex.org/W2902634493,1014,0.30124777183600715,1,Basic Income,Philippe Van Parijs et Yannick Vanderborght (2017),"AI4People—An Ethical Framework for a Good AI Society: Opportunities, Risks, Principles, and Recommendations",Luciano Floridi et al. (2018),Rise of the robots: technology and the threat of a jobless future,Maria Enrica Virgillito (2016)
1,https://openalex.org/W2325247757,12,0.022813688212927757,Jürgen De Wispelaere,https://openalex.org/W2133310729,21,0.04751131221719457,https://openalex.org/W2157441223,574,0.17052881758764113,1,Real Freedom for All: What (If Anything) can Justify Capitalism?,Philippe Van Parijs (1996),Institutionalizing Dualism: Complementarities and Change in France and Germany,Bruno Palier et Kathleen Thelen (2010),Universal Basic Income and Negative Income Tax: Two different ways of thinking redistribution,Davide Tondani (2009)
2,https://openalex.org/W2006784025,11,0.02091254752851711,Yannick Vanderborght,https://openalex.org/W2508018842,19,0.042986425339366516,https://openalex.org/W2735317928,321,0.09536541889483066,1,Basic Income: A Simple and Powerful Idea for the Twenty-First Century,Philippe Van Parijs (2004),Revisiting the risk of automation,Melanie Arntz et al. (2017),Basic Income in the Capitalist Economy: The Mirage of “Exit” from Employment,Simon Birnbaum et Jürgen De Wispelaere (2016)
3,https://openalex.org/W1980797821,9,0.017110266159695818,Johanna Perkiö,https://openalex.org/W603907805,18,0.04072398190045249,https://openalex.org/W2225660632,130,0.038621509209744505,1,The Case for a Participation Income,Anthony B. Atkinson (1996),Affective Labor and Feminist Politics,Johanna Oksala (2016),Feasibility of Financing a Basic Income,Jordi Arcarons et al. (2014)
4,https://openalex.org/W2910467582,7,0.013307984790874524,Karl Widerquist,https://openalex.org/W1537998701,16,0.03619909502262444,https://openalex.org/W2054787653,118,0.035056446821152706,1,"From Rights to Activation: The Evolution of the Idea of Basic Income in the Finnish Political Debate, 1980–2016",Johanna Perkiö (2019),Immigration and Natives’ Attitudes towards the Welfare State: Evidence from the European Social Survey,Claudia Senik et al. (2008),The impact of basic income on the propensity to work,Claude Gamel et al. (2006)
5,https://openalex.org/W1591881116,7,0.013307984790874524,Guy Standing,https://openalex.org/W2884536002,15,0.033936651583710405,https://openalex.org/W2020078061,102,0.030303030303030304,1,The Struggle for Strategy: On the Politics of the Basic Income Proposal,Jürgen De Wispelaere (2015),Policy Diffusion and Policy Transfer in Comparative Welfare State Research,Herbert Obinger et al. (2012),A Policy Comet in Moominland? Basic Income in the Finnish Welfare State,Antti Halmetoja et al. (2018)
6,https://openalex.org/W1984064238,6,0.011406844106463879,Stuart White,https://openalex.org/W3094163981,15,0.033936651583710405,https://openalex.org/W2108462694,49,0.014557338086749852,1,Good and Bad Times of Social Innovations: The Case of Universal Basic Income in Finland,Pertti Koistinen et Johanna Perkiö (2014),When and why do ideas matter? The influence of framing on opinion formation and policy change,Olli Kangas et al. (2013),The Left and universal basic income: the role of ideology in individual support,Hanna Schwander et Tim Vlandas (2020)
7,https://openalex.org/W4254298749,6,0.011406844106463879,Anthony B. Atkinson,https://openalex.org/W1984064238,15,0.033936651583710405,https://openalex.org/W2036815307,48,0.0142602495543672,1,Basic Income,Guy Standing (2017),Public Opinion on State Responsibility for Minimum Income Protection,Michaela Pfeifer (2009),Good and Bad Times of Social Innovations: The Case of Universal Basic Income in Finland,Pertti Koistinen et Johanna Perkiö (2014)
8,https://openalex.org/W2889025311,6,0.011406844106463879,Olli Kangas,https://openalex.org/W3107631710,14,0.03167420814479638,https://openalex.org/W2530948716,42,0.012477718360071301,1,Attitudes Toward Universal Basic Income and Welfare State in Europe: A Research Note,Soomi Lee (2018),Rise of the robots: technology and the threat of a jobless future,Maria Enrica Virgillito (2016),Snowballing or wilting? What affects public support for varying models of basic income?,Joe Chrisp et al. (2020)
9,https://openalex.org/W2153369576,6,0.011406844106463879,Simon Birnbaum,https://openalex.org/W2976340018,13,0.029411764705882353,https://openalex.org/W2901702355,42,0.012477718360071301,1,The precariat: the new dangerous class,Martin G. Allen et Patrick Ainley (2011),"Artificial Intelligence, Jobs and the Future of Work: Racing with the Machines",Alban Duka et Edvard P.G. Bruun (2018),The Finnish Basic Income Experiment: A Primer,Jürgen De Wispelaere et al. (2019)
