community,tf_idf_term1,tf_idf_term2,tf_idf_term3,discipline,n_discipline,share_discipline,author_most_used,title_most_used_ref,bib_most_used_ref,title_most_cited_UBI,bib_most_cited_UBI,title_most_cited_global,bib_most_cited_global,id_most_used_ref,n_most_used_ref,share_most_used_ref,id_most_cited_UBI,n_most_cited_UBI,share_most_cited_UBI,id_most_cited_global,n_most_cited_global,share_most_cited_global
1,social,welfare state,real freedom capitalism,Economics,1081,0.836687306501548,Philippe Van Parijs,Real Freedom for All: What (If Anything) can Justify Capitalism?,Philippe Van Parijs (1996),Basic Income,Philippe Van Parijs et Yannick Vanderborght (2017),What Is the Point of Equality?,Elizabeth Anderson (1999),https://openalex.org/W2325247757,121,0.020919778699861686,https://openalex.org/W4249308963,171,0.02867684051651853,https://openalex.org/W2061596374,2372,0.055274625404888963
1,welfare,real freedom,european welfare state,Political science,973,0.7530959752321982,Jürgen De Wispelaere,Basic Income,Philippe Van Parijs et Yannick Vanderborght (2017),Real Freedom for All: What (If Anything) can Justify Capitalism?,Philippe Van Parijs (1996),On the Currency of Egalitarian Justice,G. A. Cohen (1989),https://openalex.org/W4249308963,119,0.02057399723374827,https://openalex.org/W2325247757,147,0.024652020794901894,https://openalex.org/W1970380565,2232,0.05201221075198658
1,work,social policy,welfare state perspective,Sociology,609,0.4713622291021672,Yannick Vanderborght,Basic Income: A Simple and Powerful Idea for the Twenty-First Century,Philippe Van Parijs (2004),Basic Income: A Simple and Powerful Idea for the Twenty-First Century,Philippe Van Parijs (2004),Trust and Antitrust,Annette C. Baier (1986),https://openalex.org/W2006784025,97,0.01677040110650069,https://openalex.org/W2006784025,131,0.02196880764715747,https://openalex.org/W2058583438,1908,0.0444620511266982
1,state,right work,conditional cash transfer,Computer science,367,0.28405572755417957,Karl Widerquist,Arguing for Basic Income: Ethical Foundations for a Radical Reform,Philippe Van Parijs (1992),The Case for a Participation Income,Anthony B. Atkinson (1996),From Servitude to Service Work: Historical Continuities in the Racial Division of Paid Reproductive Labor,Evelyn Nakano Glenn (1992),https://openalex.org/W2168139370,78,0.013485477178423237,https://openalex.org/W1980797821,94,0.015763877242998492,https://openalex.org/W2011978323,1039,0.024211777316896978
1,policy,distributive justice,justice van parijs,Philosophy,282,0.21826625386996903,Guy Standing,The Case for a Participation Income,Anthony B. Atkinson (1996),Arguing for Basic Income: Ethical Foundations for a Radical Reform,Philippe Van Parijs (1992),"AI4People—An Ethical Framework for a Good AI Society: Opportunities, Risks, Principles, and Recommendations",Luciano Floridi et al. (2018),https://openalex.org/W1980797821,72,0.012448132780082987,https://openalex.org/W2168139370,91,0.015260774777796412,https://openalex.org/W2902634493,1014,0.023629203271735837
1,justice,job guarantee,justice individual ethic,Engineering,254,0.19659442724458204,Lindsay Stirton,Democratizing Citizenship: Some Advantages of a Basic Income,Carole Pateman (2004),Basic Income,Guy Standing (2017),A Genealogy of Dependency: Tracing a Keyword of the U.S. Welfare State,Nancy Fraser et Linda Gordon (1994),https://openalex.org/W2150200080,58,0.010027662517289074,https://openalex.org/W4254298749,73,0.012242159986583935,https://openalex.org/W2036887564,954,0.0222310255633491
1,freedom,social justice,reflection new politics,Mathematics,232,0.17956656346749225,Anthony B. Atkinson,Basic Income,Guy Standing (2017),Democratizing Citizenship: Some Advantages of a Basic Income,Carole Pateman (2004),"Foreign Aid, Institutions, and Governance in Sub‐Saharan Africa",Deborah Bräutigam et Stephen Knack (2004),https://openalex.org/W4254298749,56,0.009681881051175657,https://openalex.org/W2150200080,63,0.010565151769243669,https://openalex.org/W2016994812,816,0.019015216834059608
1,right,technological unemployment,new politics distribution,Business,191,0.14783281733746131,Stuart White,The Many Faces of Universal Basic Income,Jürgen De Wispelaere et Lindsay Stirton (2004),The Many Faces of Universal Basic Income,Jürgen De Wispelaere et Lindsay Stirton (2004),The Uses of Neoliberalism,James Ferguson (2010),https://openalex.org/W2016276511,52,0.008990318118948824,https://openalex.org/W2016276511,60,0.01006204930404159,https://openalex.org/W2027265724,650,0.015146925174189639
1,guarantee,social security,efficiency argument guaranteed,Psychology,161,0.12461300309597523,Simon Birnbaum,A capitalist road to communism,Robert J. van der Veen et Philippe Van Parijs (1986),Basic income. An anthology of contemporary research.,Yannick Vanderborght (2013),The Postcolonial Aura: Third World Criticism in the Age of Global Capitalism,Arif Dirlik (1994),https://openalex.org/W2112303931,45,0.007780082987551867,https://openalex.org/W1562268590,57,0.00955894683883951,https://openalex.org/W4289254140,620,0.014447836319996271
1,support,van parijs,welfare state case,Biology,117,0.09055727554179567,Malcolm Torry,Basic income. An anthology of contemporary research.,Yannick Vanderborght (2013),"Independence, Propertylessness, and Basic Income",Karl Widerquist (2013),The Myth of Ownership,Liam Murphy et Thomas Nagel (2002),https://openalex.org/W1562268590,43,0.0074343015214384505,https://openalex.org/W2484862404,55,0.009223545195371457,https://openalex.org/W2489309746,616,0.01435462447277049
