community,tf_idf_term1,tf_idf_term2,tf_idf_term3,discipline,n_discipline,share_discipline,author_most_used,title_most_used_ref,bib_most_used_ref,title_most_cited_UBI,bib_most_cited_UBI,title_most_cited_global,bib_most_cited_global,id_most_used_ref,n_most_used_ref,share_most_used_ref,id_most_cited_UBI,n_most_cited_UBI,share_most_cited_UBI,id_most_cited_global,n_most_cited_global,share_most_cited_global
1,social,welfare state,real freedom capitalism,Economics,884,0.8331762488218661,Philippe Van Parijs,Real Freedom for All: What (If Anything) can Justify Capitalism?,Philippe Van Parijs (1996),Real Freedom for All: What (If Anything) can Justify Capitalism?,Philippe Van Parijs (1996),"The General Theory of Employment, Interest and Money, <i>by John Maynard Keynes</i>",John Maynard Keynes (1936),https://openalex.org/W2325247757,115,0.026595744680851064,https://openalex.org/W2325247757,147,0.03177004538577912,https://openalex.org/W2013860961,3492,0.08700852145313201
1,work,real freedom,social security future,Political science,768,0.7238454288407163,Jürgen De Wispelaere,Basic Income: A Simple and Powerful Idea for the Twenty-First Century,Philippe Van Parijs (2004),Basic Income: A Simple and Powerful Idea for the Twenty-First Century,Philippe Van Parijs (2004),Capitalism and Freedom,Milton Friedman (1962),https://openalex.org/W2006784025,79,0.018270120259019425,https://openalex.org/W2006784025,131,0.028312081262156907,https://openalex.org/W1559924327,3184,0.07933423032839985
1,welfare,right work,welfare state perspective,Sociology,497,0.46842601319509897,Karl Widerquist,Arguing for Basic Income: Ethical Foundations for a Radical Reform,Philippe Van Parijs (1992),The Case for a Participation Income,Anthony B. Atkinson (1996),What Is the Point of Equality?,Elizabeth Anderson (1999),https://openalex.org/W2168139370,72,0.016651248843663275,https://openalex.org/W1980797821,94,0.020315539226280526,https://openalex.org/W2061596374,2372,0.059102008272287836
1,freedom,social policy,european welfare state,Computer science,292,0.27521206409048066,Guy Standing,Basic Income,Philippe Van Parijs et Yannick Vanderborght (2017),Arguing for Basic Income: Ethical Foundations for a Radical Reform,Philippe Van Parijs (1992),On the Currency of Egalitarian Justice,G. A. Cohen (1989),https://openalex.org/W4249308963,64,0.014801110083256245,https://openalex.org/W2168139370,91,0.019667170953101363,https://openalex.org/W1970380565,2232,0.05561369412468231
1,state,job guarantee,conditional cash transfer,Philosophy,238,0.22431668237511782,Yannick Vanderborght,The Case for a Participation Income,Anthony B. Atkinson (1996),Basic Income,Guy Standing (2017),Trust and Antitrust,Annette C. Baier (1986),https://openalex.org/W1980797821,57,0.013182238667900092,https://openalex.org/W4254298749,73,0.015776961314026366,https://openalex.org/W2058583438,1908,0.047540738525938105
1,justice,market socialism,justice van parijs,Engineering,204,0.19227144203581528,Lindsay Stirton,Democratizing Citizenship: Some Advantages of a Basic Income,Carole Pateman (2004),Democratizing Citizenship: Some Advantages of a Basic Income,Carole Pateman (2004),From Servitude to Service Work: Historical Continuities in the Racial Division of Paid Reproductive Labor,Evelyn Nakano Glenn (1992),https://openalex.org/W2150200080,52,0.012025901942645698,https://openalex.org/W2150200080,63,0.01361573373676248,https://openalex.org/W2011978323,1039,0.02588827428115812
1,policy,technological unemployment,justice individual ethic,Mathematics,196,0.18473138548539114,Stuart White,"Independence, Propertylessness, and Basic Income",Karl Widerquist (2013),The Many Faces of Universal Basic Income,Jürgen De Wispelaere et Lindsay Stirton (2004),"AI4People—An Ethical Framework for a Good AI Society: Opportunities, Risks, Principles, and Recommendations",Luciano Floridi et al. (2018),https://openalex.org/W2484862404,44,0.010175763182238668,https://openalex.org/W2016276511,60,0.012967365463583316,https://openalex.org/W2902634493,1014,0.025265361040514276
1,guarantee,full employment,efficiency argument guaranteed,Business,180,0.1696512723845429,Simon Birnbaum,"Liberal Equality, Exploitation, and the Case for an Unconditional Basic Income",Stuart White (1997),Basic income. An anthology of contemporary research.,Yannick Vanderborght (2013),A Genealogy of Dependency: Tracing a Keyword of the U.S. Welfare State,Nancy Fraser et Linda Gordon (1994),https://openalex.org/W2017475875,42,0.00971322849213691,https://openalex.org/W1562268590,57,0.012318997190404149,https://openalex.org/W2036887564,954,0.023770369262969052
1,right,social security,permanent fund dividend,Psychology,119,0.11215834118755891,Anthony B. Atkinson,A capitalist road to communism,Robert J. van der Veen et Philippe Van Parijs (1986),"Independence, Propertylessness, and Basic Income",Karl Widerquist (2013),The Theory of Wages.,G. F. Shove et John Hicks (1933),https://openalex.org/W2112303931,38,0.008788159111933395,https://openalex.org/W2484862404,55,0.011886751674951372,https://openalex.org/W2798213597,653,0.01627049384561718
1,case,need citizen,gender justice cost,Biology,95,0.08953817153628653,Carole Pateman,Beyond the new paternalism: basic security as equality,,Why Surfers Should Be Fed: The Liberal Case for an Unconditional Basic Income,Philippe Van Parijs (2017),Centering labor in the land grab debate,Tania Murray Li (2011),https://openalex.org/W77078688,38,0.008788159111933395,https://openalex.org/W1921013935,50,0.01080613788631943,https://openalex.org/W1965753079,609,0.01517416654208402
1,citizen,distributive justice,money need citizen,Chemistry,82,0.07728557964184732,Erik Olín Wright,Basic Income,Guy Standing (2017),A capitalist road to communism,Robert J. van der Veen et Philippe Van Parijs (1986),What is So Special about Our Fellow Countrymen?,Robert E. Goodin (1988),https://openalex.org/W4254298749,36,0.008325624421831638,https://openalex.org/W2112303931,48,0.010373892370866653,https://openalex.org/W2063295979,544,0.013554592116410026
1,economic,van parijs,liberal socialism work,Physics,66,0.06220546654099906,Robert J. van der Veen,A failure to communicate: what (if anything) can we learn from the negative income tax experiments?,Karl Widerquist (2005),"Liberal Equality, Exploitation, and the Case for an Unconditional Basic Income",Stuart White (1997),On the Economic Theory of Socialism: Part One,Oskar Lange (1936),https://openalex.org/W2064212453,36,0.008325624421831638,https://openalex.org/W2017475875,46,0.009941646855413875,https://openalex.org/W4251950452,445,0.011087855683460407
1,perspective,political economy,proposal welfare state,History,66,0.06220546654099906,Ingrid Robeyns,Why Surfers Should Be Fed: The Liberal Case for an Unconditional Basic Income,Philippe Van Parijs (2017),Beyond the new paternalism: basic security as equality,,"Fairness, Respect, and the Egalitarian Ethos",Jonathan Wolff (1998),https://openalex.org/W1921013935,35,0.008094357076780759,https://openalex.org/W77078688,44,0.009509401339961098,https://openalex.org/W2041506376,401,0.009991528379927244
1,politics,capitalist road,alaska permanent fund,Geography,46,0.043355325164938736,Malcolm Torry,Basic income. An anthology of contemporary research.,Yannick Vanderborght (2013),Basic Income: The Material Conditions of Freedom,Daniel Raventós (2007),Taxing across Borders: Tracking Personal Wealth and Corporate Profits,Gabriel Zucman (2014),https://openalex.org/W1562268590,35,0.008094357076780759,https://openalex.org/W599290948,39,0.008428787551329154,https://openalex.org/W2109306263,382,0.009518114317037923
1,capitalism,social justice,south africa approach,Medicine,38,0.03581526861451461,Daniel Raventós,Basic Income: The Material Conditions of Freedom,Daniel Raventós (2007),The precariat: the new dangerous class,Martin G. Allen et Patrick Ainley (2011),"Disability, work, and welfare",Colin Barnes et Geof Mercer (2005),https://openalex.org/W599290948,32,0.0074005550416281225,https://openalex.org/W2153369576,38,0.008212664793602767,https://openalex.org/W2108251200,380,0.009468281257786416
