community,tf_idf_term1,tf_idf_term2,tf_idf_term3,discipline,n_discipline,share_discipline,author_most_used,title_most_used_ref,bib_most_used_ref,title_most_cited_UBI,bib_most_cited_UBI,title_most_cited_global,bib_most_cited_global,id_most_used_ref,n_most_used_ref,share_most_used_ref,id_most_cited_UBI,n_most_cited_UBI,share_most_cited_UBI,id_most_cited_global,n_most_cited_global,share_most_cited_global
1,tax,job guarantee,full employment social,Economics,478,0.9354207436399217,Philippe Van Parijs,Public economics in action: the basic income/flat tax proposal,,Why Surfers Should Be Fed: The Liberal Case for an Unconditional Basic Income,Philippe Van Parijs (2017),"The General Theory of Employment, Interest and Money, <i>by John Maynard Keynes</i>",John Maynard Keynes (1936),https://openalex.org/W1489554691,32,0.022330774598743892,https://openalex.org/W1921013935,50,0.031113876789047916,https://openalex.org/W2013860961,3492,0.11462333825701625
1,social,welfare state,mechanism evaluation model,Political science,270,0.5283757338551859,Ugo Colombino,Why Surfers Should Be Fed: The Liberal Case for an Unconditional Basic Income,Philippe Van Parijs (2017),Public economics in action: the basic income/flat tax proposal,,Capitalism and Freedom,Milton Friedman (1962),https://openalex.org/W1921013935,25,0.017445917655268667,https://openalex.org/W1489554691,42,0.02613565650280025,https://openalex.org/W1559924327,3184,0.10451337600525193
1,welfare,full employment,reform social security,Sociology,142,0.27788649706457924,Anthony B. Atkinson,Optimal Income Transfer Programs: Intensive versus Extensive Labor Supply Responses,Emmanuel Saez (2002),Public Economics in Action: The Basic Income/Flat Tax Proposal,A. B. Atkinson (1996),On the Currency of Egalitarian Justice,G. A. Cohen (1989),https://openalex.org/W3121920701,23,0.016050244242847175,https://openalex.org/W3148404943,40,0.024891101431238332,https://openalex.org/W1970380565,2232,0.07326440177252586
1,policy,social security,efficiency argument guaranteed,Mathematics,128,0.25048923679060664,Karl Widerquist,Real Freedom for All: What (If Anything) can Justify Capitalism?,Philippe Van Parijs (1996),Optimal Income Transfer Programs: Intensive versus Extensive Labor Supply Responses,Emmanuel Saez (2002),The design of tax structure: Direct versus indirect taxation,Anthony B. Atkinson et Joseph E. Stiglitz (1976),https://openalex.org/W2325247757,19,0.013258897418004187,https://openalex.org/W3121920701,34,0.021157436216552583,https://openalex.org/W2168838273,1333,0.0437551288363696
1,optimal,real freedom,simulation european country,Computer science,126,0.2465753424657534,Rolf Aaberge,Public Economics in Action: The Basic Income/Flat Tax Proposal,A. B. Atkinson (1996),Real freedom for all,Philippe Van Parijs (1995),The Impossibility of a Paretian Liberal,Amartya Sen (1970),https://openalex.org/W3148404943,18,0.01256106071179344,https://openalex.org/W1676072121,31,0.019290603609209707,https://openalex.org/W1993313925,1126,0.03696044641391761
1,reform,labour supply,taxation wage subsidy,Engineering,117,0.22896281800391388,Emmanuel Saez,Real freedom for all,Philippe Van Parijs (1995),On the Currency of Egalitarian Justice,G. A. Cohen (1989),"Individual welfare, majority voting, and the properties of a linear income tax",Thomas Römer (1975),https://openalex.org/W1676072121,18,0.01256106071179344,https://openalex.org/W1970380565,29,0.01804604853764779,https://openalex.org/W2036818645,756,0.024815361890694238
1,negative,market socialism,gender based taxation,Philosophy,102,0.19960861056751467,Steinar Strøm,Capitalism and Freedom,Milton Friedman (1962),Capitalism and Freedom,Milton Friedman (1962),The Theory of Wages.,G. F. Shove et John Hicks (1933),https://openalex.org/W1559924327,18,0.01256106071179344,https://openalex.org/W1559924327,29,0.01804604853764779,https://openalex.org/W2798213597,653,0.021434432955850978
1,unemployment,guaranteed minimum,based taxation wage,Business,78,0.15264187866927592,James Tobin,On the Currency of Egalitarian Justice,G. A. Cohen (1989),Is a Negative Income Tax Practical?,James Tobin et al. (1967),The Decline of the Male Breadwinner Model: Implications for Work and Care,Jane Lewis (2001),https://openalex.org/W1970380565,18,0.01256106071179344,https://openalex.org/W4256487331,28,0.017423771001866834,https://openalex.org/W1968337168,630,0.0206794682422452
1,guarantee,labor supply,reform germany better,Biology,53,0.10371819960861056,Cathal O’Donoghue,Arguing for Basic Income: Ethical Foundations for a Radical Reform,Philippe Van Parijs (1992),Public Economics in Action,Anthony B. Atkinson (1996),Optimal Income Transfer Programs: Intensive versus Extensive Labor Supply Responses,Emmanuel Saez (2002),https://openalex.org/W2168139370,17,0.011863224005582694,https://openalex.org/W3147703848,21,0.013067828251400125,https://openalex.org/W3121920701,626,0.020548170031183324
1,work,right work,versus unemployment insurance,Psychology,31,0.060665362035225046,Loek Groot,Basic Income: A Simple and Powerful Idea for the Twenty-First Century,Philippe Van Parijs (2004),"Basic Income, Inequality, and Unemployment: Rethinking the Linkage between Work and Welfare",Chris Clark et C. J. Kavanagh (1996),The Myth of Ownership,Liam Murphy et Thomas Nagel (2002),https://openalex.org/W2006784025,16,0.011165387299371946,https://openalex.org/W2524948883,20,0.012445550715619166,https://openalex.org/W2489309746,616,0.02021992450352864
1,taxation,european country,europe empirical optimal,Physics,28,0.0547945205479452,Joseph A. Pechman,"Labour supply in Italy: an empirical analysis of joint household decisions, with taxes and quantity constraints",Rolf Aaberge et al. (1999),Real Freedom for All,Philippe Van Parijs (1997),Some Ordinalist-Utilitarian Notes on Rawls's Theory of Justice,John Rawls (1973),https://openalex.org/W2003118126,15,0.0104675505931612,https://openalex.org/W4251598620,19,0.011823273179838207,https://openalex.org/W2293621092,606,0.019891678975873954
