community,tf_idf_term1,tf_idf_term2,tf_idf_term3,discipline,n_discipline,share_discipline,author_most_used,title_most_used_ref,bib_most_used_ref,title_most_cited_UBI,bib_most_cited_UBI,title_most_cited_global,bib_most_cited_global,id_most_used_ref,n_most_used_ref,share_most_used_ref,id_most_cited_UBI,n_most_cited_UBI,share_most_cited_UBI,id_most_cited_global,n_most_cited_global,share_most_cited_global
1,tax,social security,mechanism evaluation model,Economics,431,0.9514348785871964,Philippe Van Parijs,Public economics in action: the basic income/flat tax proposal,,Public economics in action: the basic income/flat tax proposal,,"The General Theory of Employment, Interest and Money, <i>by John Maynard Keynes</i>",John Maynard Keynes (1936),https://openalex.org/W1489554691,32,0.025848142164781908,https://openalex.org/W1489554691,42,0.030303030303030304,https://openalex.org/W2013860961,3492,0.12975624256837098
1,welfare,welfare state,reform social security,Political science,227,0.5011037527593819,Ugo Colombino,Optimal Income Transfer Programs: Intensive versus Extensive Labor Supply Responses,Emmanuel Saez (2002),Public Economics in Action: The Basic Income/Flat Tax Proposal,A. B. Atkinson (1996),Capitalism and Freedom,Milton Friedman (1962),https://openalex.org/W3121920701,23,0.018578352180936994,https://openalex.org/W3148404943,40,0.02886002886002886,https://openalex.org/W1559924327,3184,0.11831153388822829
1,social,labour supply,efficiency argument guaranteed,Computer science,117,0.2582781456953642,Anthony B. Atkinson,Public Economics in Action: The Basic Income/Flat Tax Proposal,A. B. Atkinson (1996),Optimal Income Transfer Programs: Intensive versus Extensive Labor Supply Responses,Emmanuel Saez (2002),The design of tax structure: Direct versus indirect taxation,Anthony B. Atkinson et Joseph E. Stiglitz (1976),https://openalex.org/W3148404943,18,0.014539579967689823,https://openalex.org/W3121920701,34,0.024531024531024532,https://openalex.org/W2168838273,1333,0.04953180737217598
1,negative,guaranteed minimum,labor supply tax,Mathematics,114,0.25165562913907286,Rolf Aaberge,Real freedom for all,Philippe Van Parijs (1995),Real freedom for all,Philippe Van Parijs (1995),The Impossibility of a Paretian Liberal,Amartya Sen (1970),https://openalex.org/W1676072121,16,0.012924071082390954,https://openalex.org/W1676072121,31,0.022366522366522368,https://openalex.org/W1993313925,1126,0.04184007134363853
1,policy,job guarantee,supply tax affect,Engineering,110,0.24282560706401765,Emmanuel Saez,Capitalism and Freedom,Milton Friedman (1962),Capitalism and Freedom,Milton Friedman (1962),"Individual welfare, majority voting, and the properties of a linear income tax",Thomas Römer (1975),https://openalex.org/W1559924327,15,0.012116316639741519,https://openalex.org/W1559924327,29,0.020923520923520924,https://openalex.org/W2036818645,756,0.02809155766944114
1,optimal,full employment,tax welfare policy,Sociology,106,0.23399558498896247,Steinar Strøm,"Labour supply in Italy: an empirical analysis of joint household decisions, with taxes and quantity constraints",Rolf Aaberge et al. (1999),The Negative Income Tax and the Evolution of U.S. Welfare Policy,Robert A. Moffitt (2003),The Theory of Wages.,G. F. Shove et John Hicks (1933),https://openalex.org/W2003118126,15,0.012116316639741519,https://openalex.org/W1977591813,28,0.020202020202020204,https://openalex.org/W2798213597,653,0.024264268727705113
1,minimum,labor supply,simulation european country,Philosophy,78,0.17218543046357615,Karl Widerquist,Do more equal slices shrink the cake? An empirical investigation of tax-transfer reform proposals in Italy,Rolf Aaberge et al. (2004),Is a Negative Income Tax Practical?,James Tobin et al. (1967),The Decline of the Male Breadwinner Model: Implications for Work and Care,Jane Lewis (2001),https://openalex.org/W2027029055,15,0.012116316639741519,https://openalex.org/W4256487331,28,0.020202020202020204,https://openalex.org/W1968337168,630,0.02340963139120095
1,taxation,european country,taxation wage subsidy,Business,70,0.1545253863134658,James Tobin,The Effect of Taxation on Labor Supply: Evaluating the Gary Negative Income Tax Experiment,Gary Burtless et Jerry A. Hausman (1978),The Effect of Taxation on Labor Supply: Evaluating the Gary Negative Income Tax Experiment,Gary Burtless et Jerry A. Hausman (1978),Optimal Income Transfer Programs: Intensive versus Extensive Labor Supply Responses,Emmanuel Saez (2002),https://openalex.org/W1996567072,14,0.011308562197092083,https://openalex.org/W1996567072,27,0.01948051948051948,https://openalex.org/W3121920701,626,0.02326099881093936
1,unemployment,welfare reform,gender based taxation,Biology,46,0.10154525386313466,Loek Groot,On reforming the welfare system,Bernard Fortin et al. (1993),Public Economics in Action,Anthony B. Atkinson (1996),The Myth of Ownership,Liam Murphy et Thomas Nagel (2002),https://openalex.org/W1483340052,14,0.011308562197092083,https://openalex.org/W3147703848,21,0.015151515151515152,https://openalex.org/W2489309746,616,0.022889417360285373
1,reform,real freedom,based taxation wage,Geography,27,0.059602649006622516,Cathal O’Donoghue,Why Surfers Should Be Fed: The Liberal Case for an Unconditional Basic Income,Philippe Van Parijs (2017),"Basic Income, Inequality, and Unemployment: Rethinking the Linkage between Work and Welfare",Chris Clark et C. J. Kavanagh (1996),Some Ordinalist-Utilitarian Notes on Rawls's Theory of Justice,John Rawls (1973),https://openalex.org/W1921013935,14,0.011308562197092083,https://openalex.org/W2524948883,20,0.01443001443001443,https://openalex.org/W2293621092,606,0.02251783590963139
