community,tf_idf_term1,tf_idf_term2,tf_idf_term3,discipline,n_discipline,share_discipline,author_most_used,title_most_used_ref,bib_most_used_ref,title_most_cited_UBI,bib_most_cited_UBI,title_most_cited_global,bib_most_cited_global,id_most_used_ref,n_most_used_ref,share_most_used_ref,id_most_cited_UBI,n_most_cited_UBI,share_most_cited_UBI,id_most_cited_global,n_most_cited_global,share_most_cited_global
1,unemployment,job guarantee,full employment social,Economics,159,0.9352941176470588,Philippe Van Parijs,Public economics in action: the basic income/flat tax proposal,,Public economics in action: the basic income/flat tax proposal,,"The General Theory of Employment, Interest and Money, <i>by John Maynard Keynes</i>",John Maynard Keynes (1936),https://openalex.org/W1489554691,22,0.044715447154471545,https://openalex.org/W1489554691,42,0.08974358974358974,https://openalex.org/W2013860961,3492,0.5819030161639727
1,employment,full employment,efficiency argument guaranteed,Political science,89,0.5235294117647059,Karl Widerquist,"Basic Income, Inequality, and Unemployment: Rethinking the Linkage between Work and Welfare",Chris Clark et C. J. Kavanagh (1996),"Basic Income, Inequality, and Unemployment: Rethinking the Linkage between Work and Welfare",Chris Clark et C. J. Kavanagh (1996),The Theory of Wages.,G. F. Shove et John Hicks (1933),https://openalex.org/W2524948883,12,0.024390243902439025,https://openalex.org/W2524948883,20,0.042735042735042736,https://openalex.org/W2798213597,653,0.10881519746708881
1,guarantee,welfare state,real freedom capitalism,Engineering,43,0.2529411764705882,Loek Groot,Is income security possible in a capitalist economy?,Samuel Bowles (1992),Freedom and Security: An Introduction to the Basic Income Debate,Rodney Haddow et Tony Fitzpatrick (2001),Creative Economy and Labor Precarity,Greig de Peuter (2011),https://openalex.org/W1585794985,12,0.024390243902439025,https://openalex.org/W580935276,19,0.0405982905982906,https://openalex.org/W2106989072,162,0.026995500749875022
1,job,right work,citizenship employment option,Computer science,42,0.24705882352941178,Martin Watts,Freedom and Security: An Introduction to the Basic Income Debate,Rodney Haddow et Tony Fitzpatrick (2001),Is income security possible in a capitalist economy?,Samuel Bowles (1992),An Experimental Examination of Labor Supply and Work Intensities,David L. Dickinson (1999),https://openalex.org/W580935276,10,0.02032520325203252,https://openalex.org/W1585794985,17,0.03632478632478633,https://openalex.org/W1967361306,125,0.02082986168971838
1,policy,employment policy,economy case study,Sociology,42,0.24705882352941178,Chris Clark,Real Freedom for All: What (If Anything) can Justify Capitalism?,Philippe Van Parijs (1996),A Basic Income for All,Philippe Van Parijs (2000),Public economics in action: the basic income/flat tax proposal,,https://openalex.org/W2325247757,10,0.02032520325203252,https://openalex.org/W2897378659,14,0.029914529914529916,https://openalex.org/W1489554691,116,0.019330111648058656
1,work,employment social,alternative welfare reform,Business,39,0.22941176470588234,Anthony B. Atkinson,A Model of Conditional and Unconditional Social Security in an Efficiency Wage Economy: The Economic Sustainability of a Basic Income,Loek Groot et Hans Peeters (1997),Behavioral Economics and the Basic Income Guarantee,Wesley Pech (2010),Automation: is it really different this time?,Judy Wajcman (2017),https://openalex.org/W3022036113,9,0.018292682926829267,https://openalex.org/W1996166147,13,0.027777777777777776,https://openalex.org/W2597345357,114,0.018996833861023164
1,full,social security,new perspective poor,Philosophy,37,0.21764705882352942,William Mitchell,Basic Income : A Simple and Powerful Idea for the 21st century,Philippe Van Parijs (2003),Basic Income : A Simple and Powerful Idea for the 21st century,Philippe Van Parijs (2003),The choices for Scandinavian social democracy in comparative perspective,Torben Iversen (1998),https://openalex.org/W1628030775,9,0.018292682926829267,https://openalex.org/W1628030775,12,0.02564102564102564,https://openalex.org/W1975578618,77,0.012831194800866523
1,social,technological unemployment,job job guarantee,Mathematics,34,0.2,Bruno Van der Linden,A Basic Income for All,Philippe Van Parijs (2000),Basic Income: Economic Security For All Canadians,Sally Lerner (1999),Job Assurance—The Job Guarantee Revisited,Wendell Gordon (1997),https://openalex.org/W2897378659,8,0.016260162601626018,https://openalex.org/W146623957,12,0.02564102564102564,https://openalex.org/W2288371060,59,0.009831694717547076
1,welfare,welfare ethic,job guarantee strategy,Biology,20,0.11764705882352941,C. J. Kavanagh,Basic Income: A Simple and Powerful Idea for the Twenty-First Century,Philippe Van Parijs (2004),Basic Income and Productivity in Cognitive Capitalism,Stefano Lucarelli et Andrea Fumagalli (2008),The Welfare State Reader,Christopher Pierson et al. (2013),https://openalex.org/W2006784025,8,0.016260162601626018,https://openalex.org/W2131120278,11,0.023504273504273504,https://openalex.org/W1505832456,56,0.009331778036993834
1,right,new perspective,social security future,Psychology,13,0.07647058823529412,Samuel Bowles,Basic Income: Economic Security For All Canadians,Sally Lerner (1999),A Model of Conditional and Unconditional Social Security in an Efficiency Wage Economy: The Economic Sustainability of a Basic Income,Loek Groot et Hans Peeters (1997),The Path to full Employment,William Mitchell et Martin Watts (1997),https://openalex.org/W146623957,7,0.014227642276422764,https://openalex.org/W3022036113,9,0.019230769230769232,https://openalex.org/W2062409192,45,0.007498750208298617
1,economy,scheme ireland,impact quality financial,Physics,12,0.07058823529411765,Mario Seccareccia,Beyond the new paternalism: basic security as equality,,"Beveridge, the national minimum and its future in a European context",Anthony B. Atkinson (1996),"Comparing Tax and Transfer Systems: Poverty, Inequality and Target Efficiency",John Creedy (1996),https://openalex.org/W77078688,7,0.014227642276422764,https://openalex.org/W1854582648,9,0.019230769230769232,https://openalex.org/W2026205301,43,0.0071654724212631225
1,citizen,argument guaranteed,automation different time,Chemistry,11,0.06470588235294118,Tim Callan,The Path to full Employment,William Mitchell et Martin Watts (1997),"Comparing Tax and Transfer Systems: Poverty, Inequality and Target Efficiency",John Creedy (1996),"Basic Income, Inequality, and Unemployment: Rethinking the Linkage between Work and Welfare",Chris Clark et C. J. Kavanagh (1996),https://openalex.org/W2062409192,7,0.014227642276422764,https://openalex.org/W2026205301,8,0.017094017094017096,https://openalex.org/W2524948883,42,0.0069988335277453755
1,analysis,unemployment economy,poverty model note,History,7,0.041176470588235294,Cathal O’Donoghue,Why Surfers Should Be Fed: The Liberal Case for an Unconditional Basic Income,Philippe Van Parijs (2017),Justice and a Citizens' Basic Income,Colin Farrelly (1999),Freedom and Security: An Introduction to the Basic Income Debate,Rodney Haddow et Tony Fitzpatrick (2001),https://openalex.org/W1921013935,7,0.014227642276422764,https://openalex.org/W2029081418,8,0.017094017094017096,https://openalex.org/W580935276,36,0.005999000166638894
