,id_most_used_ref,n_most_used_ref,share_most_used_ref,author_most_used,id_most_cited_UBI,n_most_cited_UBI,share_most_cited_UBI,id_most_cited_global,n_most_cited_global,share_most_cited_global,community,title_most_used_ref,bib_most_used_ref,title_most_cited_global,bib_most_cited_global,title_most_cited_UBI,bib_most_cited_UBI
10,https://openalex.org/W2005214261,8,0.008968609865470852,Erik Olín Wright,https://openalex.org/W2759530647,20,0.017421602787456445,https://openalex.org/W2033648564,176,0.021739130434782608,1,Real Freedom and Basic Income,Brian Barry (1996),"Good Times, Bad Times",Tali Kristal (2010),Utopia for Realists and How We Can Get There,Grégory Claeys (2017)
11,https://openalex.org/W1591881116,8,0.008968609865470852,Louise Haagh,https://openalex.org/W2889505106,19,0.016550522648083623,https://openalex.org/W2103318532,173,0.021368577075098816,1,The Struggle for Strategy: On the Politics of the Basic Income Proposal,Jürgen De Wispelaere (2015),Telling stories of 21st century welfare: The UK Coalition government and the neo-liberal discourse of worklessness and dependency,Jay Wiggan (2012),Welfare States’ Social Investment Strategies and the Emergence of Dutch Experiments on a Minimum Income Guarantee,Loek Groot et al. (2018)
12,https://openalex.org/W2073244119,7,0.007847533632286996,Carole Pateman,https://openalex.org/W4240916516,19,0.016550522648083623,https://openalex.org/W1969301437,165,0.020380434782608696,1,How Cash Transfers Promote the Case for Basic Income,Guy Standing (2008),The Myth of “Broken Britain”: Welfare Reform and the Production of Ignorance,Tom Slater (2012),"Universal Basic Income in British Politics, 1918–2018: From a ‘Vagabond's Wage’ to a Global Debate",Peter Sloman (2017)
13,https://openalex.org/W3148404943,7,0.007847533632286996,Robert J. van der Veen,https://openalex.org/W2074177224,19,0.016550522648083623,https://openalex.org/W2795886109,149,0.01840415019762846,1,Public Economics in Action: The Basic Income/Flat Tax Proposal,A. B. Atkinson (1996),Robots and Organization Studies: Why Robots Might Not Want to Steal Your Job,Peter Fleming (2018),The Low Road to Basic Income? Tax-Benefit Integration in the UK,Bill Jordan (2011)
14,https://openalex.org/W2074177224,7,0.007847533632286996,José Antonio Noguera,https://openalex.org/W1778294656,17,0.014808362369337979,https://openalex.org/W2146787946,143,0.017663043478260868,1,The Low Road to Basic Income? Tax-Benefit Integration in the UK,Bill Jordan (2011),The Just’s Umbrella: Austerity and the Big Society in Coalition policy and beyond,Ruth Levitas (2012),The Politics of Unconditional Basic Income: Bringing Bureaucracy Back In,Jürgen De Wispelaere et Lindsay Stirton (2012)
15,https://openalex.org/W1520279335,7,0.030973451327433628,Philip K. Robins,https://openalex.org/W2064212453,93,0.3069306930693069,https://openalex.org/W3123293195,1143,0.6138560687432868,2,A Comparison of the Labor Supply Findings from the Four Negative Income Tax Experiments,Philip K. Robins (1985),The Credibility Revolution in Empirical Economics: How Better Research Design is Taking the Con out of Econometrics,Joshua D. Angrist et Jörn‐Steffen Pischke (2010),A failure to communicate: what (if anything) can we learn from the negative income tax experiments?,Karl Widerquist (2005)
16,https://openalex.org/W2064212453,4,0.017699115044247787,Karl Widerquist,https://openalex.org/W2785823716,55,0.18151815181518152,https://openalex.org/W2064212453,127,0.0682062298603652,2,A failure to communicate: what (if anything) can we learn from the negative income tax experiments?,Karl Widerquist (2005),A failure to communicate: what (if anything) can we learn from the negative income tax experiments?,Karl Widerquist (2005),"A Critical Analysis of Basic Income Experiments for Researchers, Policymakers, and Citizens",Karl Widerquist (2018)
17,https://openalex.org/W4249308963,4,0.017699115044247787,Philippe Van Parijs,https://openalex.org/W3008771385,30,0.09900990099009901,https://openalex.org/W3124241816,95,0.05102040816326531,2,Basic Income,Philippe Van Parijs et Yannick Vanderborght (2017),Workfare as an Effective Way to Fight Poverty: The Case of India’s NREGS,Shamika Ravi et Monika Engler (2015),The public health effects of interventions similar to basic income: a scoping review,Marcia Gibson et al. (2020)
18,https://openalex.org/W2013291500,4,0.017699115044247787,Richard W. West,https://openalex.org/W1988222600,20,0.066006600660066,https://openalex.org/W3008771385,80,0.04296455424274973,2,Economic Response to a Guaranteed Annual Income: Experience from Canada and the United States,Derek Hum et Wayne Simpson (1993),The public health effects of interventions similar to basic income: a scoping review,Marcia Gibson et al. (2020),An unconditional basic income and labor supply: Results from a pilot study of lottery winners,Axel Marx et Hans Peeters (2008)
19,https://openalex.org/W1567167677,3,0.01327433628318584,Guy Standing,https://openalex.org/W3122054313,18,0.0594059405940594,https://openalex.org/W2785823716,62,0.03329752953813104,2,The Labor-Supply Response of Husbands,Harold W. Watts (1974),"A Critical Analysis of Basic Income Experiments for Researchers, Policymakers, and Citizens",Karl Widerquist (2018),Universal Basic Income Proposals in Light of ILO Standards: Key Issues and Global Costing,Isabel Ortiz et al. (2018)
20,https://openalex.org/W1579918246,3,0.01327433628318584,Derek Hum,https://openalex.org/W2808798325,15,0.04950495049504951,https://openalex.org/W3122054313,44,0.023630504833512353,2,The Labor Supply Response in the Gary Experiment,Robert A. Moffitt (1979),Universal Basic Income Proposals in Light of ILO Standards: Key Issues and Global Costing,Isabel Ortiz et al. (2018),"Stress, domination and basic income: considering a citizens’ entitlement response to a public health crisis",Matthew Johnson et Elliott Johnson (2018)
21,https://openalex.org/W1998071368,3,0.01327433628318584,Robert A. Moffitt,https://openalex.org/W2944526990,12,0.039603960396039604,https://openalex.org/W3179276769,39,0.020945220193340493,2,A Plea for the Use of Laboratory Experiments in Basic Income Research,José Antonio Noguera et Jürgen De Wispelaere (2006),The Entrepreneurial Society,Mark Sanders et al. (2019),Universal Basic Income: Some Theoretical Aspects,Maitreesh Ghatak et François Maniquet (2019)
22,https://openalex.org/W2145286992,3,0.01327433628318584,Jürgen De Wispelaere,https://openalex.org/W2980878356,10,0.033003300330033,https://openalex.org/W2903005734,33,0.017722878625134265,2,A New Concept of Full Employment,L.W.M. Delsen (1997),"Violent proletarianisation: Social murder, the reserve army of labour and social security ‘austerity’ in Britain",Chris Grover (2018),Exploring the Health Case for Universal Basic Income: Evidence from GPs Working with Precarious Groups,Matthew Johnson et al. (2019)
23,https://openalex.org/W2969349409,3,0.01327433628318584,Wayne Simpson,https://openalex.org/W2901923428,9,0.0297029702970297,https://openalex.org/W1976187842,32,0.017185821697099892,2,Universal Basic Income in the United States and Advanced Countries,Hilary Hoynes et Jesse Rothstein (2019),Iceland's Natural Experiment in Supply-Side Economics,Marco Bianchi et al. (2001),Potential effects of universal basic income: a scoping review of evidence on impacts and study characteristics,Marcia Gibson et al. (2018)
24,https://openalex.org/W3122977810,3,0.01327433628318584,Ioana Marinescu,https://openalex.org/W2990151429,5,0.0165016501650165,https://openalex.org/W1988222600,27,0.014500537056928034,2,The Labor Market Impacts of Universal and Permanent Cash Transfers: Evidence from the Alaska Permanent Fund,Damon Jones et Ioana Marinescu (2018),An unconditional basic income and labor supply: Results from a pilot study of lottery winners,Axel Marx et Hans Peeters (2008),Experimental Economics: A Test-Bed for the Unconditional Basic Income?,Sascha Füllbrunn et al. (2019)
25,https://openalex.org/W2580731788,3,0.01327433628318584,Nancy Brandon Tuma,https://openalex.org/W3112100689,4,0.013201320132013201,https://openalex.org/W2944526990,25,0.01342642320085929,2,Cash transfers and labor supply: Evidence from a large-scale program in Iran,Djavad Salehi‐Isfahani et Mohammad H. Mostafavi-Dehzooei (2018),Universal Basic Income: Some Theoretical Aspects,Maitreesh Ghatak et François Maniquet (2019),Is Funding a Large Universal Basic Income Feasible? A Quantitative Analysis of UBI with Endogenous Labour Supply,Maitreesh Ghatak et Xavier Jaravel (2020)
26,https://openalex.org/W1499115460,2,0.008849557522123894,Yannick Vanderborght,https://openalex.org/W4244223339,4,0.013201320132013201,https://openalex.org/W2467457513,22,0.011815252416756176,2,Keep On Working: Unconditional Basic Income in the Lab,Stefan Haigner et al. (2012),Assessing the SDGs from the standpoint of eco-social policy: using the SDGs subversively,Gabriele Koehler (2016),Why has the COVID-19 pandemic increased support for Universal Basic Income?,Daniel Nettle et al. (2020)
27,https://openalex.org/W2126322416,2,0.008849557522123894,Anthony B. Atkinson,https://openalex.org/W3124241816,4,0.013201320132013201,https://openalex.org/W2403403639,21,0.011278195488721804,2,Redistributive taxation as social insurance,Hal R. Varian (1980),Only Making Things Worse: A Qualitative Study of the Impact of Wrongly Removing Disability Benefits from People with Mental Illness,Guy Shefer et al. (2016),Workfare as an Effective Way to Fight Poverty: The Case of India’s NREGS,Shamika Ravi et Monika Engler (2015)
28,https://openalex.org/W2759530647,2,0.008849557522123894,Hilary Hoynes,https://openalex.org/W2975948723,3,0.009900990099009901,https://openalex.org/W2808798325,19,0.01020408163265306,2,Utopia for Realists and How We Can Get There,Grégory Claeys (2017),"Stress, domination and basic income: considering a citizens’ entitlement response to a public health crisis",Matthew Johnson et Elliott Johnson (2018),Just End Poverty Now: The Case for a Global Minimum Income,Thomas R. Wells (2019)
29,https://openalex.org/W2796504779,2,0.008849557522123894,Jesse Rothstein,https://openalex.org/W2903005734,3,0.009900990099009901,https://openalex.org/W2901923428,16,0.008592910848549946,2,Basic Income: And How We Can Make It Happen,Guy Standing (2017),Potential effects of universal basic income: a scoping review of evidence on impacts and study characteristics,Marcia Gibson et al. (2018),"Violent proletarianisation: Social murder, the reserve army of labour and social security ‘austerity’ in Britain",Chris Grover (2018)
30,https://openalex.org/W3121920701,7,0.056910569105691054,Philippe Van Parijs,https://openalex.org/W3123967447,8,0.10526315789473684,https://openalex.org/W2597345357,114,0.15595075239398085,3,Optimal Income Transfer Programs: Intensive versus Extensive Labor Supply Responses,Emmanuel Saez (2002),Automation: is it really different this time?,Judy Wajcman (2017),Alternative Basic Income Mechanisms: An Evaluation Exercise with a Microeconometric Model,Ugo Colombino et al. (2010)
31,https://openalex.org/W1489554691,6,0.04878048780487805,Emmanuel Saez,https://openalex.org/W2147810489,7,0.09210526315789473,https://openalex.org/W2125152119,109,0.1491108071135431,3,Public economics in action: the basic income/flat tax proposal,,Two Decades of Change in Europe: The Emergence of the Social Investment State,Kees van Kersbergen et Anton Hemerijck (2012),"Active citizen's income, unconditional income and participation under imperfect competition: a welfare analysis",Bruno Van der Linden (2004)
32,https://openalex.org/W580935276,3,0.024390243902439025,Loek Groot,https://openalex.org/W2161345896,7,0.09210526315789473,https://openalex.org/W3122782414,64,0.08755129958960328,3,Freedom and Security: An Introduction to the Basic Income Debate,Rodney Haddow et Tony Fitzpatrick (2001),Social rights in the constitution and in practice,Avi Ben-Bassat et Momi Dahan (2008),Is Basic Income a Cure for Unemployment in Unionized Economies? A General Equilibrium Analysis,Bruno Van der Linden (2002)
33,https://openalex.org/W1676072121,3,0.024390243902439025,Holly Sutherland,https://openalex.org/W2737920998,7,0.09210526315789473,https://openalex.org/W1983049784,46,0.06292749658002736,3,Real freedom for all,Philippe Van Parijs (1995),TAX POLICY REFORM: THE ROLE OF EMPIRICAL EVIDENCE,Richard Blundell (2011),Reducing poverty and inequality through tax-benefit reform and the minimum wage: the UK as a case-study,Anthony B. Atkinson et al. (2017)
34,https://openalex.org/W1968337168,3,0.024390243902439025,Manos Matsaganis,https://openalex.org/W2009206392,4,0.05263157894736842,https://openalex.org/W1983956792,45,0.06155950752393981,3,The Decline of the Male Breadwinner Model: Implications for Work and Care,Jane Lewis (2001),<scp>Help the Low Skilled or Let the Hardworking Thrive? A Study of Fairness in Optimal Income Taxation</scp>,Marc Fleurbaey et François Maniquet (2007),The basic income guarantee and social economics,Michael Lewis et al. (2005)
35,https://openalex.org/W1984485824,2,0.016260162601626018,Horácio Levy,https://openalex.org/W599563694,3,0.039473684210526314,https://openalex.org/W1974360242,44,0.060191518467852256,3,Labor Supply Response to the Earned Income Tax Credit,Nada Eissa et Jeffrey B. Liebman (1996),Effects of flat tax reforms in Western Europe,Alari Paulus et Andreas Peichl (2009),The Heretical Political Discourse: a Discourse Analysis of the Danish Debate on Basic Income,Erik Christensen (2008)
36,https://openalex.org/W2555932976,2,0.016260162601626018,Bruno Van der Linden,https://openalex.org/W1501403635,3,0.039473684210526314,https://openalex.org/W1501403635,38,0.05198358413132695,3,How Basic Income is Moving up the Policy Agenda: News from the Future 1,Tony Atkinson (2002),Microsimulation and Policy Analysis,Francesco Figari et al. (2015),Microsimulation and Policy Analysis,Francesco Figari et al. (2015)
37,https://openalex.org/W2042417727,2,0.016260162601626018,Erik Christensen,https://openalex.org/W2120746524,3,0.039473684210526314,https://openalex.org/W2750446353,32,0.04377564979480164,3,The Design of Income Maintenance Programmes,Timothy Besley et Stephen Coate (1995),Revealed social preferences of Dutch political parties,Bas Jacobs et al. (2017),Reforming Family Transfers in Southern Europe: Is there a Role for Universal Child Benefits?,Manos Matsaganis et al. (2006)
38,https://openalex.org/W1559593144,2,0.016260162601626018,Ugo Colombino,https://openalex.org/W2128330325,3,0.039473684210526314,https://openalex.org/W2737920998,27,0.036935704514363885,3,Generalized Social Marginal Welfare Weights for Optimal Tax Theory,Emmanuel Saez et Stefanie Stantcheva (2016),Reducing poverty and inequality through tax-benefit reform and the minimum wage: the UK as a case-study,Anthony B. Atkinson et al. (2017),Feminist arguments in favor of welfare and basic income in Denmark,Erik Christensen (2003)
39,https://openalex.org/W4249308963,2,0.016260162601626018,Cathal O’Donoghue,https://openalex.org/W1974360242,3,0.039473684210526314,https://openalex.org/W2128909200,24,0.03283173734610123,3,Basic Income,Philippe Van Parijs et Yannick Vanderborght (2017),Employment Polarisation in Australia*,Peter Dawkins et al. (2005),Effects of flat tax reforms in Western Europe,Alari Paulus et Andreas Peichl (2009)
40,https://openalex.org/W2912069595,2,0.016260162601626018,Ailsa McKay,https://openalex.org/W1983049784,3,0.039473684210526314,https://openalex.org/W1979964337,19,0.025991792065663474,3,,Loek Groot (1997),‘Making Work Pay’ – Devising the Best Strategy for Lone Parents in Britain,Ann Marie Gray (2001),TAX POLICY REFORM: THE ROLE OF EMPIRICAL EVIDENCE,Richard Blundell (2011)
41,https://openalex.org/W2016638422,2,0.016260162601626018,Rodney Haddow,https://openalex.org/W2597345357,2,0.02631578947368421,https://openalex.org/W3123967447,17,0.023255813953488372,3,Fair Income Tax,Marc Fleurbaey et François Maniquet (2006),Alternative Basic Income Mechanisms: An Evaluation Exercise with a Microeconometric Model,Ugo Colombino et al. (2010),Automation: is it really different this time?,Judy Wajcman (2017)
42,https://openalex.org/W3148404943,2,0.016260162601626018,Tony Fitzpatrick,https://openalex.org/W2031843840,2,0.02631578947368421,https://openalex.org/W2031843840,16,0.02188782489740082,3,Public Economics in Action: The Basic Income/Flat Tax Proposal,A. B. Atkinson (1996),The fourth attempt to construct a politics of welfare obligations,Tony Fitzpatrick (2005),The fourth attempt to construct a politics of welfare obligations,Tony Fitzpatrick (2005)
43,https://openalex.org/W2063145191,2,0.016260162601626018,Jane Lewis,https://openalex.org/W3125741684,2,0.02631578947368421,https://openalex.org/W2120746524,15,0.02051983584131327,3,The impact of comparable policies in European countries: Microsimulation approaches,Tim Callan et Holly Sutherland (1997),Reforming Family Transfers in Southern Europe: Is there a Role for Universal Child Benefits?,Manos Matsaganis et al. (2006),"Will Robots Automate Your Job Away? Full Employment, Basic Income, and Economic Democracy",Ewan McGaughey (2018)
44,https://openalex.org/W2120746524,2,0.016260162601626018,Anthony B. Atkinson,https://openalex.org/W2115849403,2,0.02631578947368421,https://openalex.org/W2767539263,14,0.019151846785225718,3,Reforming Family Transfers in Southern Europe: Is there a Role for Universal Child Benefits?,Manos Matsaganis et al. (2006),Straddling two continents and beyond three worlds? The case of Turkey’s welfare regime,Martin Powell et Erdem Yörük (2017),CRITICAL NOTICE: MACROJUSTICE AS A RESEARCH PROGRAMME,Erik Schokkaert (2009)
45,https://openalex.org/W2081775730,4,0.08333333333333333,Giorgos Kallis,https://openalex.org/W2891637636,7,0.11864406779661017,https://openalex.org/W2910922638,1414,0.39234184239733627,4,In defence of degrowth,Giorgos Kallis (2011),An agenda for sustainability transitions research: State of the art and future directions,Jonathan Köhler et al. (2019),Challenges for the degrowth transition: The debate about wellbeing,Milena Büchs et Max Koch (2019)
46,https://openalex.org/W2150141679,3,0.0625,Joan Martínez-Alier,https://openalex.org/W2937421004,6,0.1016949152542373,https://openalex.org/W2937421004,777,0.21559378468368479,4,What is Degrowth? From an Activist Slogan to a Social Movement,Federico Demaria et al. (2013),Is Green Growth Possible?,Jason Hickel et Giorgos Kallis (2019),Is Green Growth Possible?,Jason Hickel et Giorgos Kallis (2019)
47,https://openalex.org/W2023723950,3,0.0625,François Schneider,https://openalex.org/W2922002437,6,0.1016949152542373,https://openalex.org/W2047833308,363,0.10072142064372919,4,Crisis or opportunity? Economic degrowth for social equity and ecological sustainability. Introduction to this special issue,François Schneider et al. (2010),"Rethinking Prefiguration: Alternatives, Micropolitics and Goals in Social Movements",Luke Yates (2014),Degrowth through income and wealth caps?,Hubert Buch‐Hansen et Max Koch (2019)
48,https://openalex.org/W2579322584,2,0.041666666666666664,Federico Demaria,https://openalex.org/W2177013262,5,0.0847457627118644,https://openalex.org/W2177013262,140,0.038845726970033294,4,A minimum income standard for Britain : what people think,Jonathan Bradshaw et al. (2008),The stigma of claiming benefits: a quantitative study,Ben Baumberg (2015),The stigma of claiming benefits: a quantitative study,Ben Baumberg (2015)
49,https://openalex.org/W2147393791,2,0.041666666666666664,Filka Sekulova,https://openalex.org/W2075096261,4,0.06779661016949153,https://openalex.org/W2891637636,123,0.03412874583795782,4,Socially Sustainable Economic De‐growth,Joan Martínez-Alier (2009),Challenges for the degrowth transition: The debate about wellbeing,Milena Büchs et Max Koch (2019),JESP symposium: Climate change and social policy,Ian Gough et al. (2008)
50,https://openalex.org/W2030655414,2,0.041666666666666664,Jonathan Bradshaw,https://openalex.org/W2767019447,4,0.06779661016949153,https://openalex.org/W2905110629,93,0.025804661487236404,4,The economics of degrowth,Giorgos Kallis et al. (2012),Is it possible to achieve a good life for all within planetary boundaries?,Jason Hickel (2018),The Monetized Economy Versus Care and the Environment: Degrowth Perspectives On Reconciling an Antagonism,Corinna Dengler et Birte Strunk (2017)
51,https://openalex.org/W2069885397,2,0.041666666666666664,Sue Middleton,https://openalex.org/W2900472202,4,0.06779661016949153,https://openalex.org/W2897195861,87,0.02413984461709212,4,Sustainable Consumption and Worktime Reduction,Juliet B. Schor (2005),"The Post-growth Challenge: Secular Stagnation, Inequality and the Limits to Growth",Tim Jackson (2019),Basic Income: The Potential for Gendered Empowerment?,Alison Koslowski et Ann‐Zofie Duvander (2018)
52,https://openalex.org/W2170679432,2,0.041666666666666664,Abigail Davis,https://openalex.org/W2897195861,2,0.03389830508474576,https://openalex.org/W2075096261,87,0.02413984461709212,4,Imaginaries of Hope: The Utopianism of Degrowth,Giorgos Kallis et Hug March (2014),JESP symposium: Climate change and social policy,Ian Gough et al. (2008),"The Post-growth Challenge: Secular Stagnation, Inequality and the Limits to Growth",Tim Jackson (2019)
53,https://openalex.org/W836905562,2,0.041666666666666664,Nina Oldfield,https://openalex.org/W2969844606,2,0.03389830508474576,https://openalex.org/W2024140670,75,0.020810210876803552,4,Socially sustainable degrowth as a social–ecological transformation: repoliticizing sustainability,Viviana Asara et al. (2015),United States Poverty Studies and Poverty Measurement: The Past Twenty‐Five Years,Howard Glennerster (2002),"Geographies of degrowth: Nowtopias, resurgences and the decolonization of imaginaries and places",Federico Demaria et al. (2019)
54,https://openalex.org/W1968876349,1,0.020833333333333332,Noel Smith,https://openalex.org/W2167080781,2,0.03389830508474576,https://openalex.org/W2922002437,66,0.018312985571587125,4,A modest proposal: the case for a maximum wage,Maureen Ramsay (2005),Degrowth through income and wealth caps?,Hubert Buch‐Hansen et Max Koch (2019),Should degrowth embrace the Job Guarantee?,Blake Alcott (2013)
55,https://openalex.org/W2085790824,1,0.020833333333333332,Linda Cusworth,https://openalex.org/W2774137406,2,0.03389830508474576,https://openalex.org/W1968876349,63,0.017480577136514984,4,"Technologies, culture, work, basic income and maximum income",Alan Cottey (2013),A modest proposal: the case for a maximum wage,Maureen Ramsay (2005),"Sharing, togetherness and intentional degrowth",Helen Jarvis (2017)
56,https://openalex.org/W2302303236,1,0.020833333333333332,Julie Williams,https://openalex.org/W1968876349,2,0.03389830508474576,https://openalex.org/W2774137406,54,0.014983351831298557,4,Institutional change for strong sustainable consumption: sustainable consumption and the degrowth economy,Joachim H. Spangenberg (2014),"Sharing, togetherness and intentional degrowth",Helen Jarvis (2017),A modest proposal: the case for a maximum wage,Maureen Ramsay (2005)
57,https://openalex.org/W2339728047,1,0.020833333333333332,Christian Kerschner,https://openalex.org/W2909347704,2,0.03389830508474576,https://openalex.org/W2767019447,49,0.013596004439511655,4,"How to turn an ocean liner: a proposal for voluntary degrowth by redesigning money for sustainability, justice, and resilience",Alf Hornborg (2017),The Monetized Economy Versus Care and the Environment: Degrowth Perspectives On Reconciling an Antagonism,Corinna Dengler et Birte Strunk (2017),The Democratic Case for a Basic Income,Leticia Morales (2019)
58,https://openalex.org/W2891637636,1,0.020833333333333332,Juliet B. Schor,https://openalex.org/W2905110629,1,0.01694915254237288,https://openalex.org/W2969844606,38,0.010543840177580466,4,Challenges for the degrowth transition: The debate about wellbeing,Milena Büchs et Max Koch (2019),"Geographies of degrowth: Nowtopias, resurgences and the decolonization of imaginaries and places",Federico Demaria et al. (2019),Is it possible to achieve a good life for all within planetary boundaries?,Jason Hickel (2018)
59,https://openalex.org/W2075096261,1,0.020833333333333332,Hug March,https://openalex.org/W2024140670,1,0.01694915254237288,https://openalex.org/W2167080781,34,0.009433962264150943,4,JESP symposium: Climate change and social policy,Ian Gough et al. (2008),Should degrowth embrace the Job Guarantee?,Blake Alcott (2013),United States Poverty Studies and Poverty Measurement: The Past Twenty‐Five Years,Howard Glennerster (2002)
60,https://openalex.org/W2152246911,2,0.4,Werner Eichhörst,https://openalex.org/W2262131717,2,0.4,https://openalex.org/W1557319022,134,0.4407894736842105,5,Activation Policies in Germany: From Status Protection to Basic Income Support,Werner Eichhörst et al. (2008),"BENEFIT DURATION, UNEMPLOYMENT DURATION AND JOB MATCH QUALITY: A REGRESSION‐DISCONTINUITY APPROACH",Marco Caliendo et al. (2012),A New Kid in Town? Active Inclusion Elements in European Minimum Income Schemes,Sarah Marchal et Natascha Van Mechelen (2015)
61,https://openalex.org/W2079039442,1,0.2,Maria Grienberger-Zingerle,https://openalex.org/W1557319022,1,0.2,https://openalex.org/W2142599662,106,0.34868421052631576,5,Social Assistance and EU Poverty Thresholds 1990-2008. Are European Welfare Systems Providing Just and Fair Protection Against Low Income?,Kenneth Nelson (2011),"At the Origins of Neo-Liberalism: The Free Economy and the Strong State, 1930–1947",Ben Jackson (2010),"BENEFIT DURATION, UNEMPLOYMENT DURATION AND JOB MATCH QUALITY: A REGRESSION‐DISCONTINUITY APPROACH",Marco Caliendo et al. (2012)
62,https://openalex.org/W2157441223,1,0.2,Regina Konle‐Seidl,https://openalex.org/W2098519656,1,0.2,https://openalex.org/W2098519656,39,0.12828947368421054,5,Institutionalizing Dualism: Complementarities and Change in France and Germany,Bruno Palier et Kathleen Thelen (2010),"Exit Bismarck, Enter Dualism? Assessing Contemporary German Labour Market Policy",Jochen Clasen et Alexander Goerne (2011),"Exit Bismarck, Enter Dualism? Assessing Contemporary German Labour Market Policy",Jochen Clasen et Alexander Goerne (2011)
