,id_most_used_ref,n_most_used_ref,share_most_used_ref,author_most_used,id_most_cited_UBI,n_most_cited_UBI,share_most_cited_UBI,id_most_cited_global,n_most_cited_global,share_most_cited_global,community,title_most_used_ref,bib_most_used_ref,title_most_cited_global,bib_most_cited_global,title_most_cited_UBI,bib_most_cited_UBI
0,https://openalex.org/W4249308963,14,0.029473684210526315,Philippe Van Parijs,https://openalex.org/W2150200080,63,0.0963302752293578,https://openalex.org/W2027265724,650,0.08640170144889008,1,Basic Income,Philippe Van Parijs et Yannick Vanderborght (2017),The Uses of Neoliberalism,James Ferguson (2010),Democratizing Citizenship: Some Advantages of a Basic Income,Carole Pateman (2004)
1,https://openalex.org/W2325247757,11,0.023157894736842106,Guy Standing,https://openalex.org/W2153369576,38,0.0581039755351682,https://openalex.org/W2489309746,616,0.08188222783464044,1,Real Freedom for All: What (If Anything) can Justify Capitalism?,Philippe Van Parijs (1996),The Myth of Ownership,Liam Murphy et Thomas Nagel (2002),The precariat: the new dangerous class,Martin G. Allen et Patrick Ainley (2011)
2,https://openalex.org/W2006784025,9,0.018947368421052633,Yannick Vanderborght,https://openalex.org/W2918788972,37,0.05657492354740061,https://openalex.org/W2157441223,574,0.07629934866409677,1,Basic Income: A Simple and Powerful Idea for the Twenty-First Century,Philippe Van Parijs (2004),Institutionalizing Dualism: Complementarities and Change in France and Germany,Bruno Palier et Kathleen Thelen (2010),The Political Theory of Universal Basic Income,Juliana Bidadanure (2019)
3,https://openalex.org/W2016276511,8,0.016842105263157894,Karl Widerquist,https://openalex.org/W2140870333,31,0.047400611620795105,https://openalex.org/W1697874017,411,0.054632460454605875,1,The Many Faces of Universal Basic Income,Jürgen De Wispelaere et Lindsay Stirton (2004),"Declarations of dependence: labour, personhood, and welfare in southern <scp>A</scp>frica",James Ferguson (2013),A Swedish-Style Welfare State or Basic Income: Which Should Have Priority?,Barbara R. Bergmann (2004)
4,https://openalex.org/W2530948716,7,0.014736842105263158,Jürgen De Wispelaere,https://openalex.org/W2157949926,28,0.04281345565749235,https://openalex.org/W3123123022,370,0.04918250697859897,1,Rise of the robots: technology and the threat of a jobless future,Maria Enrica Virgillito (2016),Subjective Well-Being and Income: Is There Any Evidence of Satiation?,Betsey Stevenson et Justin Wolfers (2013),"Basic Income, Stakeholder Grants, and Class Analysis",Erik Olín Wright (2004)
5,https://openalex.org/W2112303931,7,0.014736842105263158,Lindsay Stirton,https://openalex.org/W2889025311,27,0.04128440366972477,https://openalex.org/W2787017245,317,0.042137445168151,1,A capitalist road to communism,Robert J. van der Veen et Philippe Van Parijs (1986),Income inequality and depression: a systematic review and meta‐analysis of the association and a scoping review of mechanisms,Vikram Patel et al. (2018),Attitudes Toward Universal Basic Income and Welfare State in Europe: A Research Note,Soomi Lee (2018)
6,https://openalex.org/W2168139370,7,0.014736842105263158,Stuart White,https://openalex.org/W2990446669,26,0.039755351681957186,https://openalex.org/W3123605999,265,0.0352253090522398,1,Arguing for Basic Income: Ethical Foundations for a Radical Reform,Philippe Van Parijs (1992),"Self-interest, Social Beliefs, and Attitudes to Redistribution. Re-addressing the Issue of Cross-national Variation",Katerina Linos (2003),Support for a universal basic income: A demand–capacity paradox?,Zachary Parolin et Linus Siöland (2019)
7,https://openalex.org/W2153369576,6,0.01263157894736842,Robert J. van der Veen,https://openalex.org/W2469466583,20,0.03058103975535168,https://openalex.org/W2037720969,229,0.030439984048916655,1,The precariat: the new dangerous class,Martin G. Allen et Patrick Ainley (2011),Cultural Categories and the American Welfare State: The Case of Guaranteed Income Policy,Brian Steensland (2006),The Limits of a Basic Income: Means and Ends of Workplace Democracy,Alex Gourevitch (2016)
8,https://openalex.org/W1921013935,6,0.01263157894736842,Ingrid Robeyns,https://openalex.org/W2083296093,15,0.022935779816513763,https://openalex.org/W2093422274,228,0.0303070583543799,1,Why Surfers Should Be Fed: The Liberal Case for an Unconditional Basic Income,Philippe Van Parijs (2017),Labour migration and households: A reconsideration of the effects of the social pension on labour supply in South Africa,Dorrit Posel et al. (2006),The Failed Welfare Revolution: America's Struggle over Guaranteed Income Policy,Ellen Reese (2009)
9,https://openalex.org/W2150200080,6,0.01263157894736842,Maria Enrica Virgillito,https://openalex.org/W2006832733,15,0.022935779816513763,https://openalex.org/W2054810450,224,0.029775355576232884,1,Democratizing Citizenship: Some Advantages of a Basic Income,Carole Pateman (2004),Paths and Forks or Chutes and Ladders?: Negative Feedbacks and Policy Regime Change,Kent Weaver (2010),"Basic income, liberal neutrality, socialism, and work",Michael W. Howard (2005)
10,https://openalex.org/W2064212453,5,0.010526315789473684,Carole Pateman,https://openalex.org/W2037720969,13,0.019877675840978593,https://openalex.org/W2902411700,219,0.029110727103549117,1,A failure to communicate: what (if anything) can we learn from the negative income tax experiments?,Karl Widerquist (2005),Equity and sustainability in the Anthropocene: a social–ecological systems perspective on their intertwined futures,Melissa Leach et al. (2018),Cultural Categories and the American Welfare State: The Case of Guaranteed Income Policy,Brian Steensland (2006)
11,https://openalex.org/W2005214261,5,0.010526315789473684,Martin G. Allen,https://openalex.org/W2314784325,13,0.019877675840978593,https://openalex.org/W4206443994,190,0.02525588196198325,1,Real Freedom and Basic Income,Brian Barry (1996),Social Citizenship and Workfare in the United States and Western Europe,Joel F. Handler (2004),Feminist political theory and the argument for an unconditional basic income,Almaz Zelleke (2011)
