,id_most_used_ref,n_most_used_ref,share_most_used_ref,author_most_used,id_most_cited_UBI,n_most_cited_UBI,share_most_cited_UBI,id_most_cited_global,n_most_cited_global,share_most_cited_global,community,title_most_used_ref,bib_most_used_ref,title_most_cited_global,bib_most_cited_global,title_most_cited_UBI,bib_most_cited_UBI
0,,,,,https://openalex.org/W2036191695,5,1.0,https://openalex.org/W2036191695,19,1.0,1,,,THE SOCIAL DIVIDEND UNDER MARKET SOCIALISM,James A. Yunker (1977),THE SOCIAL DIVIDEND UNDER MARKET SOCIALISM,James A. Yunker (1977)
1,https://openalex.org/W1567167677,2.0,0.125,Harold W. Watts,https://openalex.org/W2059825689,7,0.3888888888888889,https://openalex.org/W1964506806,637,0.5622241835834069,2,The Labor-Supply Response of Husbands,Harold W. Watts (1974),An Empirical Model of Labor Supply in a Life-Cycle Setting,Thomas MaCurdy (1981),The estimation of labor supply models using experimental data,Michael C. Keeley et al. (1978)
2,https://openalex.org/W216113217,1.0,0.0625,Irwin Garfinkel,https://openalex.org/W1964506806,3,0.16666666666666666,https://openalex.org/W2045943110,410,0.36187113857016767,2,The Effects of Welfare Programs on Experimental Responses,Irwin Garfinkel (1974),Economics and the Public Purpose,John Kenneth Galbraith et al. (1975),An Empirical Model of Labor Supply in a Life-Cycle Setting,Thomas MaCurdy (1981)
3,https://openalex.org/W2083818924,1.0,0.0625,Martin Feldstein,https://openalex.org/W2094134620,2,0.1111111111111111,https://openalex.org/W2059825689,37,0.03265666372462489,2,The Effects of Taxation on Risk Taking,Martin Feldstein (1969),The estimation of labor supply models using experimental data,Michael C. Keeley et al. (1978),THE EFFECT OF A NEGATIVE INCOME TAX ON RISK-TAKING IN THE LABOR MARKET,William R. Johnson (1980)
4,https://openalex.org/W267512904,1.0,0.0625,Robinson G. Hollister,https://openalex.org/W2147392293,1,0.05555555555555555,https://openalex.org/W2154565440,22,0.019417475728155338,2,The Labor-Supply Response of the Family,Robinson G. Hollister (1974),Distributional Externalities and the Optimal Form of Income Transfers,James D. Rodgers (1973),Inappropriate Comparisons as a Basis for Policy: Two Recent Examples from the Social Experiments,Gary Burtless et David H. Greenberg (1981)
5,https://openalex.org/W2060903017,1.0,0.0625,David N. Kershaw,https://openalex.org/W2000267590,1,0.05555555555555555,https://openalex.org/W2008544450,14,0.01235657546337158,2,A Negative-Income-Tax Experiment,David N. Kershaw (1972),"Tax effects on job search, training, and work effort",Jonathan R. Kesselman (1976),Impact of a negative income tax on awareness of social services,Joseph Heffernan (1977)
6,https://openalex.org/W4254784248,1.0,0.0625,Sonia R. Wright,https://openalex.org/W2154565440,1,0.05555555555555555,https://openalex.org/W2094134620,4,0.00353045013239188,2,"Work Response to Income Maintenance: Economic, Sociological, and Cultural Perspectives",Sonia R. Wright (1975),THE EFFECT OF A NEGATIVE INCOME TAX ON RISK-TAKING IN THE LABOR MARKET,William R. Johnson (1980),Distributional Externalities and the Optimal Form of Income Transfers,James D. Rodgers (1973)
7,https://openalex.org/W1559924327,1.0,0.0625,Milton Friedman,https://openalex.org/W2069462629,1,0.05555555555555555,https://openalex.org/W2069462629,4,0.00353045013239188,2,Capitalism and Freedom,Milton Friedman (1962),Participants' Understanding of the Treatment in Policy Experimentation,Walter Nicholson et Sonia R. Wright (1977),Participants' Understanding of the Treatment in Policy Experimentation,Walter Nicholson et Sonia R. Wright (1977)
8,https://openalex.org/W1587444279,1.0,0.0625,Michael C. Keeley,https://openalex.org/W2008544450,1,0.05555555555555555,https://openalex.org/W1988392709,2,0.00176522506619594,2,The Labor-Supply Effects and Costs of Alternative Negative Income Tax Programs,Michael C. Keeley et al. (1978),"Income Maintenance Experiments, Politics, and the Perpetuation of Poverty",Kenneth J. Neubeck et Jack L. Roach (1981),"Tax effects on job search, training, and work effort",Jonathan R. Kesselman (1976)
9,https://openalex.org/W2060871537,1.0,0.0625,Philip K. Robins,https://openalex.org/W2045943110,1,0.05555555555555555,https://openalex.org/W2000267590,2,0.00176522506619594,2,"Work Incentives and Income Guarantees: The New Jersey Negative Income Tax Experiment, <i>by Joseph A. Pechman and P. Michael Timpane</i>",Dennis P. Sobin et al. (1976),Impact of a negative income tax on awareness of social services,Joseph Heffernan (1977),Economics and the Public Purpose,John Kenneth Galbraith et al. (1975)
