community,tf_idf_term1,tf_idf_term2,tf_idf_term3,discipline,n_discipline,share_discipline,author_most_used,title_most_used_ref,bib_most_used_ref,title_most_cited_UBI,bib_most_cited_UBI,title_most_cited_global,bib_most_cited_global,id_most_used_ref,n_most_used_ref,share_most_used_ref,id_most_cited_UBI,n_most_cited_UBI,share_most_cited_UBI,id_most_cited_global,n_most_cited_global,share_most_cited_global
1,social,welfare state,real freedom capitalism,Economics,693,0.843065693430657,Philippe Van Parijs,Real Freedom for All: What (If Anything) can Justify Capitalism?,Philippe Van Parijs (1996),Real Freedom for All: What (If Anything) can Justify Capitalism?,Philippe Van Parijs (1996),"The General Theory of Employment, Interest and Money, <i>by John Maynard Keynes</i>",John Maynard Keynes (1936),https://openalex.org/W2325247757,108,0.033169533169533166,https://openalex.org/W2325247757,147,0.0398590021691974,https://openalex.org/W2013860961,3492,0.10178087382319508
1,freedom,real freedom,welfare state perspective,Political science,578,0.7031630170316302,Karl Widerquist,Basic Income: A Simple and Powerful Idea for the Twenty-First Century,Philippe Van Parijs (2004),Basic Income: A Simple and Powerful Idea for the Twenty-First Century,Philippe Van Parijs (2004),What Is the Point of Equality?,Elizabeth Anderson (1999),https://openalex.org/W2006784025,60,0.018427518427518427,https://openalex.org/W2006784025,131,0.03552060737527115,https://openalex.org/W2061596374,2372,0.06913637820979918
1,welfare,job guarantee,social security future,Sociology,373,0.4537712895377129,Jürgen De Wispelaere,Arguing for Basic Income: Ethical Foundations for a Radical Reform,Philippe Van Parijs (1992),The Case for a Participation Income,Anthony B. Atkinson (1996),On the Currency of Egalitarian Justice,G. A. Cohen (1989),https://openalex.org/W2168139370,55,0.016891891891891893,https://openalex.org/W1980797821,94,0.0254880694143167,https://openalex.org/W1970380565,2232,0.06505581625812469
1,justice,right work,conditional cash transfer,Computer science,215,0.2615571776155718,Stuart White,Democratizing Citizenship: Some Advantages of a Basic Income,Carole Pateman (2004),Arguing for Basic Income: Ethical Foundations for a Radical Reform,Philippe Van Parijs (1992),Trust and Antitrust,Annette C. Baier (1986),https://openalex.org/W2150200080,47,0.014434889434889435,https://openalex.org/W2168139370,91,0.02467462039045553,https://openalex.org/W2058583438,1908,0.05561223002710659
1,work,full employment,justice individual ethic,Philosophy,201,0.24452554744525548,Anthony B. Atkinson,The Case for a Participation Income,Anthony B. Atkinson (1996),Democratizing Citizenship: Some Advantages of a Basic Income,Carole Pateman (2004),"AI4People—An Ethical Framework for a Good AI Society: Opportunities, Risks, Principles, and Recommendations",Luciano Floridi et al. (2018),https://openalex.org/W1980797821,44,0.013513513513513514,https://openalex.org/W2150200080,63,0.017082429501084597,https://openalex.org/W2902634493,1014,0.029554927278556648
1,state,technological unemployment,efficiency argument guaranteed,Mathematics,156,0.1897810218978102,Yannick Vanderborght,"Liberal Equality, Exploitation, and the Case for an Unconditional Basic Income",Stuart White (1997),"Independence, Propertylessness, and Basic Income",Karl Widerquist (2013),A Genealogy of Dependency: Tracing a Keyword of the U.S. Welfare State,Nancy Fraser et Linda Gordon (1994),https://openalex.org/W2017475875,40,0.012285012285012284,https://openalex.org/W2484862404,55,0.014913232104121476,https://openalex.org/W2036887564,954,0.027806115013553297
1,guarantee,social justice,full employment social,Engineering,150,0.18248175182481752,Lindsay Stirton,"Independence, Propertylessness, and Basic Income",Karl Widerquist (2013),Why Surfers Should Be Fed: The Liberal Case for an Unconditional Basic Income,Philippe Van Parijs (2017),The Theory of Wages.,G. F. Shove et John Hicks (1933),https://openalex.org/W2484862404,34,0.010442260442260442,https://openalex.org/W1921013935,50,0.013557483731019523,https://openalex.org/W2798213597,653,0.019032906817453146
1,right,distributive justice,gender justice cost,Business,123,0.14963503649635038,Simon Birnbaum,Why Surfers Should Be Fed: The Liberal Case for an Unconditional Basic Income,Philippe Van Parijs (2017),A capitalist road to communism,Robert J. van der Veen et Philippe Van Parijs (1986),The Decline of the Male Breadwinner Model: Implications for Work and Care,Jane Lewis (2001),https://openalex.org/W1921013935,33,0.010135135135135136,https://openalex.org/W2112303931,48,0.013015184381778741,https://openalex.org/W1968337168,630,0.018362528782535196
1,policy,van parijs,liberal socialism work,Psychology,75,0.09124087591240876,Guy Standing,Basic Income: The Material Conditions of Freedom,Daniel Raventós (2007),"Liberal Equality, Exploitation, and the Case for an Unconditional Basic Income",Stuart White (1997),The Myth of Ownership,Liam Murphy et Thomas Nagel (2002),https://openalex.org/W599290948,31,0.009520884520884522,https://openalex.org/W2017475875,46,0.012472885032537961,https://openalex.org/W2489309746,616,0.017954472587367747
1,case,social security,proposal welfare state,Biology,71,0.08637469586374696,Carole Pateman,Basic Income,Philippe Van Parijs et Yannick Vanderborght (2017),Beyond the new paternalism: basic security as equality,,Centering labor in the land grab debate,Tania Murray Li (2011),https://openalex.org/W4249308963,31,0.009520884520884522,https://openalex.org/W77078688,44,0.01193058568329718,https://openalex.org/W1965753079,609,0.017750444489784023
