community,tf_idf_term1,tf_idf_term2,tf_idf_term3,discipline,n_discipline,share_discipline,author_most_used,title_most_used_ref,bib_most_used_ref,title_most_cited_UBI,bib_most_cited_UBI,title_most_cited_global,bib_most_cited_global,id_most_used_ref,n_most_used_ref,share_most_used_ref,id_most_cited_UBI,n_most_cited_UBI,share_most_cited_UBI,id_most_cited_global,n_most_cited_global,share_most_cited_global
1,social,welfare state,real freedom capitalism,Economics,1124,0.8425787106446777,Philippe Van Parijs,Basic Income,Philippe Van Parijs et Yannick Vanderborght (2017),Basic Income,Philippe Van Parijs et Yannick Vanderborght (2017),What Is the Point of Equality?,Elizabeth Anderson (1999),https://openalex.org/W4249308963,125,0.021411442274751627,https://openalex.org/W4249308963,171,0.02865761689291101,https://openalex.org/W2061596374,2372,0.04494893028367854
1,welfare,social policy,european welfare state,Political science,1002,0.7511244377811095,Jürgen De Wispelaere,Real Freedom for All: What (If Anything) can Justify Capitalism?,Philippe Van Parijs (1996),Real Freedom for All: What (If Anything) can Justify Capitalism?,Philippe Van Parijs (1996),On the Currency of Egalitarian Justice,G. A. Cohen (1989),https://openalex.org/W2325247757,121,0.020726276121959576,https://openalex.org/W2325247757,147,0.024635495223730517,https://openalex.org/W1970380565,2232,0.04229595800723882
1,state,real freedom,conditional cash transfer,Sociology,642,0.48125937031484256,Yannick Vanderborght,Basic Income: A Simple and Powerful Idea for the Twenty-First Century,Philippe Van Parijs (2004),Basic Income: A Simple and Powerful Idea for the Twenty-First Century,Philippe Van Parijs (2004),The Economics of Welfare,A. C. Pigou (1920),https://openalex.org/W2006784025,89,0.015244946899623158,https://openalex.org/W2006784025,131,0.02195408077761019,https://openalex.org/W1579344322,2101,0.039813533948570234
1,policy,technological unemployment,welfare state perspective,Computer science,377,0.2826086956521739,Karl Widerquist,The Case for a Participation Income,Anthony B. Atkinson (1996),The Case for a Participation Income,Anthony B. Atkinson (1996),Trust and Antitrust,Annette C. Baier (1986),https://openalex.org/W1980797821,74,0.012675573826652964,https://openalex.org/W1980797821,94,0.015753309870956928,https://openalex.org/W2058583438,1908,0.03615622216747835
1,work,social security,problem work politics,Philosophy,305,0.22863568215892055,Guy Standing,Arguing for Basic Income: Ethical Foundations for a Radical Reform,Philippe Van Parijs (1992),Arguing for Basic Income: Ethical Foundations for a Radical Reform,Philippe Van Parijs (1992),An agenda for sustainability transitions research: State of the art and future directions,Jonathan Köhler et al. (2019),https://openalex.org/W2168139370,70,0.011990407673860911,https://openalex.org/W2168139370,91,0.015250544662309368,https://openalex.org/W2910922638,1414,0.026795019992041084
1,freedom,social justice,justice van parijs,Mathematics,247,0.18515742128935533,Lindsay Stirton,Democratizing Citizenship: Some Advantages of a Basic Income,Carole Pateman (2004),Basic Income,Guy Standing (2017),From Servitude to Service Work: Historical Continuities in the Racial Division of Paid Reproductive Labor,Evelyn Nakano Glenn (1992),https://openalex.org/W2150200080,59,0.010106200753682768,https://openalex.org/W4254298749,73,0.012233953410424,https://openalex.org/W2011978323,1039,0.019688844251577572
1,case,cash transfer,justice individual ethic,Engineering,245,0.18365817091454273,Simon Birnbaum,Basic Income,Guy Standing (2017),Democratizing Citizenship: Some Advantages of a Basic Income,Carole Pateman (2004),"AI4People—An Ethical Framework for a Good AI Society: Opportunities, Risks, Principles, and Recommendations",Luciano Floridi et al. (2018),https://openalex.org/W4254298749,58,0.009934909215484755,https://openalex.org/W2150200080,63,0.010558069381598794,https://openalex.org/W2902634493,1014,0.019215099202213336
1,justice,van parijs,new politics distribution,Business,200,0.14992503748125938,Stuart White,The Many Faces of Universal Basic Income,Jürgen De Wispelaere et Lindsay Stirton (2004),The Many Faces of Universal Basic Income,Jürgen De Wispelaere et Lindsay Stirton (2004),A Genealogy of Dependency: Tracing a Keyword of the U.S. Welfare State,Nancy Fraser et Linda Gordon (1994),https://openalex.org/W2016276511,53,0.00907845152449469,https://openalex.org/W2016276511,60,0.010055304172951232,https://openalex.org/W2036887564,954,0.018078111083739176
1,support,south africa,reflection new politics,Biology,169,0.12668665667166418,Anthony B. Atkinson,"Independence, Propertylessness, and Basic Income",Karl Widerquist (2013),Basic income. An anthology of contemporary research.,Yannick Vanderborght (2013),"Foreign Aid, Institutions, and Governance in Sub‐Saharan Africa",Deborah Bräutigam et Stephen Knack (2004),https://openalex.org/W2484862404,46,0.0078794107571086,https://openalex.org/W1562268590,57,0.009552538964303671,https://openalex.org/W2016994812,816,0.015463038411248603
1,political,distributive justice,welfare state case,Psychology,162,0.12143928035982009,Erik Olín Wright,Basic income. An anthology of contemporary research.,Yannick Vanderborght (2013),"Independence, Propertylessness, and Basic Income",Karl Widerquist (2013),Is Green Growth Possible?,Jason Hickel et Giorgos Kallis (2019),https://openalex.org/W1562268590,46,0.0078794107571086,https://openalex.org/W2484862404,55,0.00921736215853863,https://openalex.org/W2937421004,777,0.014723996134240398
1,politics,political economy,grant south africa,Chemistry,103,0.07721139430284858,Carole Pateman,A capitalist road to communism,Robert J. van der Veen et Philippe Van Parijs (1986),Why Surfers Should Be Fed: The Liberal Case for an Unconditional Basic Income,Philippe Van Parijs (2017),Crisis or opportunity? Economic degrowth for social equity and ecological sustainability. Introduction to this special issue,François Schneider et al. (2010),https://openalex.org/W2112303931,44,0.0075368276807125725,https://openalex.org/W1921013935,50,0.008379420144126026,https://openalex.org/W2023723950,688,0.013037463758503724
