community,tf_idf_term1,tf_idf_term2,tf_idf_term3,discipline,n_discipline,share_discipline,author_most_used,title_most_used_ref,bib_most_used_ref,title_most_cited_UBI,bib_most_cited_UBI,title_most_cited_global,bib_most_cited_global,id_most_used_ref,n_most_used_ref,share_most_used_ref,id_most_cited_UBI,n_most_cited_UBI,share_most_cited_UBI,id_most_cited_global,n_most_cited_global,share_most_cited_global
1,social,welfare state,real freedom capitalism,Economics,687,0.8388278388278388,Philippe Van Parijs,Real Freedom for All: What (If Anything) can Justify Capitalism?,Philippe Van Parijs (1996),Real Freedom for All: What (If Anything) can Justify Capitalism?,Philippe Van Parijs (1996),"The General Theory of Employment, Interest and Money, <i>by John Maynard Keynes</i>",John Maynard Keynes (1936),https://openalex.org/W2325247757,107,0.035666666666666666,https://openalex.org/W2325247757,147,0.04464014576374127,https://openalex.org/W2013860961,3492,0.09120351023819473
1,freedom,real freedom,welfare state perspective,Political science,591,0.7216117216117216,Karl Widerquist,Arguing for Basic Income: Ethical Foundations for a Radical Reform,Philippe Van Parijs (1992),Arguing for Basic Income: Ethical Foundations for a Radical Reform,Philippe Van Parijs (1992),Capitalism and Freedom,Milton Friedman (1962),https://openalex.org/W2168139370,52,0.017333333333333333,https://openalex.org/W2168139370,91,0.02763437594898269,https://openalex.org/W1559924327,3184,0.08315921437526118
1,welfare,right work,social security future,Sociology,372,0.4542124542124542,Jürgen De Wispelaere,Basic Income: A Simple and Powerful Idea for the Twenty-First Century,Philippe Van Parijs (2004),Democratizing Citizenship: Some Advantages of a Basic Income,Carole Pateman (2004),What Is the Point of Equality?,Elizabeth Anderson (1999),https://openalex.org/W2006784025,42,0.014,https://openalex.org/W2150200080,63,0.019131491041603402,https://openalex.org/W2061596374,2372,0.06195152528207271
1,work,job guarantee,full employment social,Computer science,218,0.2661782661782662,Stuart White,"Liberal Equality, Exploitation, and the Case for an Unconditional Basic Income",Stuart White (1997),"Independence, Propertylessness, and Basic Income",Karl Widerquist (2013),On the Currency of Egalitarian Justice,G. A. Cohen (1989),https://openalex.org/W2017475875,41,0.013666666666666667,https://openalex.org/W2484862404,55,0.016702095353780748,https://openalex.org/W1970380565,2232,0.05829502716255746
1,justice,full employment,conditional cash transfer,Philosophy,200,0.2442002442002442,Yannick Vanderborght,Democratizing Citizenship: Some Advantages of a Basic Income,Carole Pateman (2004),Why Surfers Should Be Fed: The Liberal Case for an Unconditional Basic Income,Philippe Van Parijs (2017),The Economics of Welfare,A. C. Pigou (1920),https://openalex.org/W2150200080,39,0.013,https://openalex.org/W1921013935,50,0.015183723048891588,https://openalex.org/W1579344322,2101,0.05487358963643962
1,state,social justice,justice van parijs,Mathematics,151,0.18437118437118438,Simon Birnbaum,Basic Income,Philippe Van Parijs et Yannick Vanderborght (2017),A capitalist road to communism,Robert J. van der Veen et Philippe Van Parijs (1986),Trust and Antitrust,Annette C. Baier (1986),https://openalex.org/W4249308963,33,0.011,https://openalex.org/W2112303931,48,0.014576374126935925,https://openalex.org/W2058583438,1908,0.049832845800250734
1,right,van parijs,justice individual ethic,Engineering,150,0.18315018315018314,Guy Standing,Beyond the new paternalism: basic security as equality,,"Liberal Equality, Exploitation, and the Case for an Unconditional Basic Income",Stuart White (1997),"AI4People—An Ethical Framework for a Good AI Society: Opportunities, Risks, Principles, and Recommendations",Luciano Floridi et al. (2018),https://openalex.org/W77078688,32,0.010666666666666666,https://openalex.org/W2017475875,46,0.013969025204980261,https://openalex.org/W2902634493,1014,0.02648349352277476
1,guarantee,technological unemployment,efficiency argument guaranteed,Business,128,0.1562881562881563,Erik Olín Wright,"Independence, Propertylessness, and Basic Income",Karl Widerquist (2013),Beyond the new paternalism: basic security as equality,,The Theory of Wages.,G. F. Shove et John Hicks (1933),https://openalex.org/W2484862404,32,0.010666666666666666,https://openalex.org/W77078688,44,0.013361676283024598,https://openalex.org/W2798213597,653,0.01705495194316757
1,case,social security,proposal welfare state,Biology,79,0.09645909645909646,Anthony B. Atkinson,Why Surfers Should Be Fed: The Liberal Case for an Unconditional Basic Income,Philippe Van Parijs (2017),Public economics in action: the basic income/flat tax proposal,,The Decline of the Male Breadwinner Model: Implications for Work and Care,Jane Lewis (2001),https://openalex.org/W1921013935,32,0.010666666666666666,https://openalex.org/W1489554691,42,0.012754327361068934,https://openalex.org/W1968337168,630,0.016454241537818638
1,unemployment,social policy,new welfare state,Psychology,78,0.09523809523809523,Lindsay Stirton,The Case for a Participation Income,Anthony B. Atkinson (1996),Public Economics in Action: The Basic Income/Flat Tax Proposal,A. B. Atkinson (1996),The Myth of Ownership,Liam Murphy et Thomas Nagel (2002),https://openalex.org/W1980797821,31,0.010333333333333333,https://openalex.org/W3148404943,40,0.012146978439113271,https://openalex.org/W2489309746,616,0.016088591725867112
