community,tf_idf_term1,tf_idf_term2,tf_idf_term3,discipline,n_discipline,share_discipline,author_most_used,title_most_used_ref,bib_most_used_ref,title_most_cited_UBI,bib_most_cited_UBI,title_most_cited_global,bib_most_cited_global,id_most_used_ref,n_most_used_ref,share_most_used_ref,id_most_cited_UBI,n_most_cited_UBI,share_most_cited_UBI,id_most_cited_global,n_most_cited_global,share_most_cited_global
1,social,welfare state,real freedom capitalism,Economics,952,0.8484848484848485,Philippe Van Parijs,Real Freedom for All: What (If Anything) can Justify Capitalism?,Philippe Van Parijs (1996),Real Freedom for All: What (If Anything) can Justify Capitalism?,Philippe Van Parijs (1996),"The General Theory of Employment, Interest and Money, <i>by John Maynard Keynes</i>",John Maynard Keynes (1936),https://openalex.org/W2325247757,120,0.026115342763873776,https://openalex.org/W2325247757,147,0.030434782608695653,https://openalex.org/W2013860961,3492,0.07479758385811593
1,welfare,real freedom,social security future,Political science,821,0.731729055258467,Karl Widerquist,Basic Income: A Simple and Powerful Idea for the Twenty-First Century,Philippe Van Parijs (2004),Basic Income: A Simple and Powerful Idea for the Twenty-First Century,Philippe Van Parijs (2004),Capitalism and Freedom,Milton Friedman (1962),https://openalex.org/W2006784025,79,0.01719260065288357,https://openalex.org/W2006784025,131,0.027122153209109733,https://openalex.org/W1559924327,3184,0.06820031701152379
1,work,social policy,welfare state perspective,Sociology,524,0.46702317290552586,Jürgen De Wispelaere,Arguing for Basic Income: Ethical Foundations for a Radical Reform,Philippe Van Parijs (1992),The Case for a Participation Income,Anthony B. Atkinson (1996),What Is the Point of Equality?,Elizabeth Anderson (1999),https://openalex.org/W2168139370,69,0.015016322089227421,https://openalex.org/W1980797821,94,0.019461697722567287,https://openalex.org/W2061596374,2372,0.05080752259778092
1,state,job guarantee,problem work politics,Computer science,320,0.28520499108734404,Yannick Vanderborght,Basic Income,Philippe Van Parijs et Yannick Vanderborght (2017),Arguing for Basic Income: Ethical Foundations for a Radical Reform,Philippe Van Parijs (1992),On the Currency of Egalitarian Justice,G. A. Cohen (1989),https://openalex.org/W4249308963,64,0.013928182807399348,https://openalex.org/W2168139370,91,0.01884057971014493,https://openalex.org/W1970380565,2232,0.04780876494023904
1,policy,right work,conditional cash transfer,Philosophy,248,0.22103386809269163,Guy Standing,The Case for a Participation Income,Anthony B. Atkinson (1996),Democratizing Citizenship: Some Advantages of a Basic Income,Carole Pateman (2004),The Economics of Welfare,A. C. Pigou (1920),https://openalex.org/W1980797821,63,0.013710554951033732,https://openalex.org/W2150200080,63,0.013043478260869565,https://openalex.org/W1579344322,2101,0.045002784560682005
1,freedom,social justice,justice van parijs,Engineering,223,0.19875222816399288,Lindsay Stirton,Democratizing Citizenship: Some Advantages of a Basic Income,Carole Pateman (2004),The Many Faces of Universal Basic Income,Jürgen De Wispelaere et Lindsay Stirton (2004),Trust and Antitrust,Annette C. Baier (1986),https://openalex.org/W2150200080,55,0.011969532100108813,https://openalex.org/W2016276511,60,0.012422360248447204,https://openalex.org/W2058583438,1908,0.04086878293278499
1,justice,full employment,justice individual ethic,Mathematics,204,0.18181818181818182,Simon Birnbaum,"Independence, Propertylessness, and Basic Income",Karl Widerquist (2013),Basic income. An anthology of contemporary research.,Yannick Vanderborght (2013),From Servitude to Service Work: Historical Continuities in the Racial Division of Paid Reproductive Labor,Evelyn Nakano Glenn (1992),https://openalex.org/W2484862404,45,0.009793253536452665,https://openalex.org/W1562268590,57,0.011801242236024845,https://openalex.org/W2011978323,1039,0.02225506575847149
1,guarantee,south africa,efficiency argument guaranteed,Business,191,0.17023172905525846,Stuart White,"Liberal Equality, Exploitation, and the Case for an Unconditional Basic Income",Stuart White (1997),"Independence, Propertylessness, and Basic Income",Karl Widerquist (2013),"AI4People—An Ethical Framework for a Good AI Society: Opportunities, Risks, Principles, and Recommendations",Luciano Floridi et al. (2018),https://openalex.org/W2017475875,44,0.009575625680087052,https://openalex.org/W2484862404,55,0.011387163561076604,https://openalex.org/W2902634493,1014,0.02171957331962473
1,case,market socialism,welfare state economic,Biology,129,0.11497326203208556,Anthony B. Atkinson,Beyond the new paternalism: basic security as equality,,Why Surfers Should Be Fed: The Liberal Case for an Unconditional Basic Income,Philippe Van Parijs (2017),A Genealogy of Dependency: Tracing a Keyword of the U.S. Welfare State,Nancy Fraser et Linda Gordon (1994),https://openalex.org/W77078688,40,0.008705114254624592,https://openalex.org/W1921013935,50,0.010351966873706004,https://openalex.org/W2036887564,954,0.020434391466392494
1,right,distributive justice,grant south africa,Psychology,116,0.10338680926916222,Erik Olín Wright,A failure to communicate: what (if anything) can we learn from the negative income tax experiments?,Karl Widerquist (2005),A capitalist road to communism,Robert J. van der Veen et Philippe Van Parijs (1986),"Foreign Aid, Institutions, and Governance in Sub‐Saharan Africa",Deborah Bräutigam et Stephen Knack (2004),https://openalex.org/W2064212453,37,0.008052230685527748,https://openalex.org/W2112303931,48,0.009937888198757764,https://openalex.org/W2016994812,816,0.01747847320395836
