community,tf_idf_term1,tf_idf_term2,tf_idf_term3,discipline,n_discipline,share_discipline,author_most_used,title_most_used_ref,bib_most_used_ref,title_most_cited_UBI,bib_most_cited_UBI,title_most_cited_global,bib_most_cited_global,id_most_used_ref,n_most_used_ref,share_most_used_ref,id_most_cited_UBI,n_most_cited_UBI,share_most_cited_UBI,id_most_cited_global,n_most_cited_global,share_most_cited_global
1,social,job guarantee,full employment social,Economics,271,0.9186440677966101,Philippe Van Parijs,Public economics in action: the basic income/flat tax proposal,,Public economics in action: the basic income/flat tax proposal,,"The General Theory of Employment, Interest and Money, <i>by John Maynard Keynes</i>",John Maynard Keynes (1936),https://openalex.org/W1489554691,24,0.03137254901960784,https://openalex.org/W1489554691,42,0.050239234449760764,https://openalex.org/W2013860961,3492,0.360557563242127
1,welfare,full employment,efficiency argument guaranteed,Political science,174,0.5898305084745763,Anthony B. Atkinson,Real Freedom for All: What (If Anything) can Justify Capitalism?,Philippe Van Parijs (1996),Real freedom for all,Philippe Van Parijs (1995),The Theory of Wages.,G. F. Shove et John Hicks (1933),https://openalex.org/W2325247757,14,0.018300653594771243,https://openalex.org/W1676072121,31,0.03708133971291866,https://openalex.org/W2798213597,653,0.06742385131646876
1,unemployment,welfare state,freedom poverty freedom,Sociology,88,0.2983050847457627,Karl Widerquist,Is income security possible in a capitalist economy?,Samuel Bowles (1992),"Basic Income, Inequality, and Unemployment: Rethinking the Linkage between Work and Welfare",Chris Clark et C. J. Kavanagh (1996),The Decline of the Male Breadwinner Model: Implications for Work and Care,Jane Lewis (2001),https://openalex.org/W1585794985,13,0.01699346405228758,https://openalex.org/W2524948883,20,0.023923444976076555,https://openalex.org/W1968337168,630,0.06504904491481672
1,policy,real freedom,poverty freedom work,Computer science,85,0.288135593220339,Loek Groot,Arguing for Basic Income: Ethical Foundations for a Radical Reform,Philippe Van Parijs (1992),Freedom and Security: An Introduction to the Basic Income Debate,Rodney Haddow et Tony Fitzpatrick (2001),On the Economic Theory of Socialism: Part One,Oskar Lange (1936),https://openalex.org/W2168139370,13,0.01699346405228758,https://openalex.org/W580935276,19,0.022727272727272728,https://openalex.org/W4251950452,445,0.04594734124935467
1,employment,social security,real freedom capitalism,Mathematics,67,0.2271186440677966,Martin Watts,Freedom and Security: An Introduction to the Basic Income Debate,Rodney Haddow et Tony Fitzpatrick (2001),Real Freedom for All,Philippe Van Parijs (1997),"POVERTY, TNEQUALTTY, AND FAMTLY LIVING STANDARDS IMPACTS ACROSS SEVEN NATIONS: THE EFFECT OF NONCASH SUBSIDIES FOR HEALTH, EDUCATION AND HOUSING",Timothy M. Smeeding et al. (1993),https://openalex.org/W580935276,12,0.01568627450980392,https://openalex.org/W4251598620,19,0.022727272727272728,https://openalex.org/W2022199004,268,0.027671657201858543
1,job,right work,economy case study,Philosophy,66,0.22372881355932203,Holly Sutherland,Real freedom for all,Philippe Van Parijs (1995),"Basic Income: Freedom from Poverty, Freedom to Work",Tony Walter (1989),Two Worlds of Pension Reform in Western Europe,Giuliano Bonoli (2003),https://openalex.org/W1676072121,11,0.01437908496732026,https://openalex.org/W3142606906,17,0.02033492822966507,https://openalex.org/W2324547290,152,0.015694372741352606
1,guarantee,guaranteed minimum,equity versus efficiency,Engineering,64,0.21694915254237288,Chris Clark,"Basic Income, Inequality, and Unemployment: Rethinking the Linkage between Work and Welfare",Chris Clark et C. J. Kavanagh (1996),Is income security possible in a capitalist economy?,Samuel Bowles (1992),Real freedom for all,Philippe Van Parijs (1995),https://openalex.org/W2524948883,11,0.01437908496732026,https://openalex.org/W1585794985,17,0.02033492822966507,https://openalex.org/W1676072121,148,0.015281362932369643
1,work,note economics,equality employment policy,Business,51,0.17288135593220338,William Mitchell,"Basic Income: Freedom from Poverty, Freedom to Work",Tony Walter (1989),Basic Income Capitalism,Philippe Van Parijs (1992),The Take Up of Social Benefits,Janet Currie (2004),https://openalex.org/W3142606906,11,0.01437908496732026,https://openalex.org/W2164320609,15,0.017942583732057416,https://openalex.org/W3125168186,147,0.015178110480123902
1,guaranteed,perspective guaranteed,employment policy australia,Biology,38,0.1288135593220339,Peter Saunders,Why Surfers Should Be Fed: The Liberal Case for an Unconditional Basic Income,Philippe Van Parijs (2017),A Basic Income for All,Philippe Van Parijs (2000),An Experimental Examination of Labor Supply and Work Intensities,David L. Dickinson (1999),https://openalex.org/W1921013935,11,0.01437908496732026,https://openalex.org/W2897378659,14,0.01674641148325359,https://openalex.org/W1967361306,125,0.012906556530717605
1,minimum,employment policy,microsimulation policy analysis,Physics,21,0.0711864406779661,Tony Fitzpatrick,Basic Income: A Simple and Powerful Idea for the Twenty-First Century,Philippe Van Parijs (2004),The Second Marriage of Justice and Efficiency,Philippe Van Parijs (1990),Public economics in action: the basic income/flat tax proposal,,https://openalex.org/W2006784025,10,0.013071895424836602,https://openalex.org/W2003199800,13,0.01555023923444976,https://openalex.org/W1489554691,116,0.011977284460505937
1,europe,employment social,efficiency market socialism,Psychology,21,0.0711864406779661,Samuel Bowles,A Model of Conditional and Unconditional Social Security in an Efficiency Wage Economy: The Economic Sustainability of a Basic Income,Loek Groot et Hans Peeters (1997),Beyond the Welfare State: An Examination of Basic Incomes in a Market Economy,Samuel Brittan et Steven Webb (1990),Automation: is it really different this time?,Judy Wajcman (2017),https://openalex.org/W3022036113,9,0.011764705882352941,https://openalex.org/W623731598,13,0.01555023923444976,https://openalex.org/W2597345357,114,0.011770779556014455
1,security,european country,impact experiment work,Geography,18,0.061016949152542375,Rodney Haddow,Basic Income : A Simple and Powerful Idea for the 21st century,Philippe Van Parijs (2003),Basic Income as a Basis for Small Business,Bart Nooteboom (1987),"Mending Nets in the South: Anti‐poverty Policies in Greece, Italy, Portugal and Spain",Manos Matsaganis et al. (2003),https://openalex.org/W1628030775,9,0.011764705882352941,https://openalex.org/W2080887626,13,0.01555023923444976,https://openalex.org/W2067805391,110,0.011357769747031492
1,right,pension reform,citizenship employment option,History,18,0.061016949152542375,Bruno Van der Linden,The Second Marriage of Justice and Efficiency,Philippe Van Parijs (1990),Incomes and the Welfare State: Essays on Britain and Europe,Anthony B. Atkinson (2011),Two Decades of Change in Europe: The Emergence of the Social Investment State,Kees van Kersbergen et Anton Hemerijck (2012),https://openalex.org/W2003199800,9,0.011764705882352941,https://openalex.org/W1599468060,13,0.01555023923444976,https://openalex.org/W2125152119,109,0.011254517294785752
1,full,europe child,work strategy britain,Chemistry,11,0.03728813559322034,Cathal O’Donoghue,"Beveridge, the national minimum and its future in a European context",Anthony B. Atkinson (1996),"Perspectives on the Guaranteed Income, Part I",Karl Widerquist (2001),Social assistance in Southern Europe,Ian Gough (1996),https://openalex.org/W1854582648,8,0.01045751633986928,https://openalex.org/W4255980089,13,0.01555023923444976,https://openalex.org/W1971775497,105,0.010841507485802787
1,freedom,welfare ethic,reform social security,Medicine,9,0.030508474576271188,C. J. Kavanagh,A Basic Income for All,Philippe Van Parijs (2000),Basic Income : A Simple and Powerful Idea for the 21st century,Philippe Van Parijs (2003),Equity Versus Efficiency: The Elusive Trade-Off,Julian Le Grand (1990),https://openalex.org/W2897378659,8,0.01045751633986928,https://openalex.org/W1628030775,12,0.014354066985645933,https://openalex.org/W2054806049,91,0.009395973154362415
2,social,welfare state,real freedom capitalism,Economics,1122,0.8404494382022472,Philippe Van Parijs,Basic Income,Philippe Van Parijs et Yannick Vanderborght (2017),Basic Income,Philippe Van Parijs et Yannick Vanderborght (2017),What Is the Point of Equality?,Elizabeth Anderson (1999),https://openalex.org/W4249308963,137,0.02219701879455606,https://openalex.org/W4249308963,171,0.027822974292222583,https://openalex.org/W2061596374,2372,0.0561819043107532
2,welfare,social policy,european welfare state,Political science,997,0.746816479400749,Jürgen De Wispelaere,Real Freedom for All: What (If Anything) can Justify Capitalism?,Philippe Van Parijs (1996),Real Freedom for All: What (If Anything) can Justify Capitalism?,Philippe Van Parijs (1996),The Economics of Welfare,A. C. Pigou (1920),https://openalex.org/W2325247757,123,0.019928710304601426,https://openalex.org/W2325247757,147,0.023917995444191344,https://openalex.org/W1579344322,2101,0.04976314542870677
2,state,real freedom,conditional cash transfer,Sociology,615,0.4606741573033708,Yannick Vanderborght,Basic Income: A Simple and Powerful Idea for the Twenty-First Century,Philippe Van Parijs (2004),Basic Income: A Simple and Powerful Idea for the Twenty-First Century,Philippe Van Parijs (2004),Trust and Antitrust,Annette C. Baier (1986),https://openalex.org/W2006784025,98,0.015878159429682438,https://openalex.org/W2006784025,131,0.02131467621217052,https://openalex.org/W2058583438,1908,0.04519185220274751
2,policy,technological unemployment,problem work politics,Computer science,388,0.2906367041198502,Karl Widerquist,The Case for a Participation Income,Anthony B. Atkinson (1996),The Case for a Participation Income,Anthony B. Atkinson (1996),From Servitude to Service Work: Historical Continuities in the Racial Division of Paid Reproductive Labor,Evelyn Nakano Glenn (1992),https://openalex.org/W1980797821,75,0.012151652624756967,https://openalex.org/W1980797821,94,0.015294500488122356,https://openalex.org/W2011978323,1039,0.024609189957366176
2,work,cash transfer,welfare state perspective,Philosophy,277,0.20749063670411985,Guy Standing,Arguing for Basic Income: Ethical Foundations for a Radical Reform,Philippe Van Parijs (1992),Arguing for Basic Income: Ethical Foundations for a Radical Reform,Philippe Van Parijs (1992),"AI4People—An Ethical Framework for a Good AI Society: Opportunities, Risks, Principles, and Recommendations",Luciano Floridi et al. (2018),https://openalex.org/W2168139370,71,0.011503564484769928,https://openalex.org/W2168139370,91,0.014806378132118452,https://openalex.org/W2902634493,1014,0.024017053529133112
2,experiment,south africa,welfare revolution america,Mathematics,256,0.19176029962546817,Lindsay Stirton,Democratizing Citizenship: Some Advantages of a Basic Income,Carole Pateman (2004),Basic Income,Guy Standing (2017),A Genealogy of Dependency: Tracing a Keyword of the U.S. Welfare State,Nancy Fraser et Linda Gordon (1994),https://openalex.org/W2150200080,62,0.010045366169799093,https://openalex.org/W4254298749,73,0.011877643996095021,https://openalex.org/W2036887564,954,0.022595926101373755
2,case,social justice,revolution america guaranteed,Engineering,250,0.18726591760299627,Simon Birnbaum,Basic Income,Guy Standing (2017),Democratizing Citizenship: Some Advantages of a Basic Income,Carole Pateman (2004),"Foreign Aid, Institutions, and Governance in Sub‐Saharan Africa",Deborah Bräutigam et Stephen Knack (2004),https://openalex.org/W4254298749,59,0.009559300064808814,https://openalex.org/W2150200080,63,0.010250569476082005,https://openalex.org/W2016994812,816,0.01932733301752724
2,justice,van parijs,justice van parijs,Business,207,0.1550561797752809,Stuart White,The Many Faces of Universal Basic Income,Jürgen De Wispelaere et Lindsay Stirton (2004),The Many Faces of Universal Basic Income,Jürgen De Wispelaere et Lindsay Stirton (2004),The Uses of Neoliberalism,James Ferguson (2010),https://openalex.org/W2016276511,54,0.008749189889825017,https://openalex.org/W2016276511,60,0.009762447120078099,https://openalex.org/W2027265724,650,0.015395547134059688
